title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
"Thermo-enviro-economic analysis of solar photovoltaic/thermal system incorporated with u-shaped grid copper pipe, thermal electric generators and …",80,2023,"In this experimental investigation, a thermo-enviro-economic analysis is presented for a hybrid photovoltaic (PVT)/thermoelectric generator (TEGs) system. A comparative investigation …",https://www.sciencedirect.com/science/article/pii/S2352152X23000087,,0,"fourth generation, thermal grid",10.1016/j.est.2023.106611,Seepana Praveenkumar; Ephraim Bonah Agyekum; Abhinav Kumar; Vladimir Ivanovich Velkin,2023-4,,https://api.elsevier.com/content/article/PII:S2352152X23000087?httpAccept=text/xml,63
Network basis for the heat-adapted structural thermostability of bacterial class II fructose bisphosphate aldolase,13,2023,"… For other evolved variants 3-4C10, 4-4C10, and 4-43D6 during the third and fourth generations, the calculated start common T m of Grid 9-1A and Grid 9-1B was about 56 C, which was …",https://pubs.acs.org/doi/abs/10.1021/acsomega.3c00473,,0,"fourth generation, thermal grid",10.1021/acsomega.3c00473,Guangyu Wang,5/11/2023,,https://pubs.acs.org/doi/pdf/10.1021/acsomega.3c00473,16
Conceptual design of a dual drum-controlled space molten salt reactor (D2-SMSR): Neutron physics and thermal hydraulics,5,2023,"… The grid is generated by Fluent Meshing, as shown in Fig. 3. A polyhedral grid is used on the surface, and a hexahedral grid is used in the core. In the thermal calculation, the choice of …",https://www.sciencedirect.com/science/article/pii/S1738573323001201,,0,"fourth generation, thermal grid",10.1016/j.net.2023.03.011,Yongnian Song; Nailiang Zhuang; Hangbin Zhao; Chen Ji; Haoyue Deng; Xiaobin Tang,2023-6,,https://api.elsevier.com/content/article/PII:S1738573323001201?httpAccept=text/xml,5
A comparison of prediction and forecasting artificial intelligence models to estimate the future energy demand in a district heating system,72,2023,… All models within this work applied a grid search in order to calibrate their respective hyperparameters. Results of this work indicated that the prediction-based approach (with forecasted …,https://www.sciencedirect.com/science/article/pii/S0360544223000555,,0,"fourth generation, thermal grid",10.1016/j.energy.2023.126661,Jason Runge; Etienne Saloux,2023-4,,https://api.elsevier.com/content/article/PII:S0360544223000555?httpAccept=text/xml,53
Operational Experiences with a Temperature‐Variable District Heating Network for a Rural Community,3,2023,"… by RE in the electricity grids. By combining the electricity, heating, and gas grids, flexibility is … Smart Thermal Grids, or fourth-generation district heating networks (DHN), are part of the …",https://onlinelibrary.wiley.com/doi/abs/10.1002/ceat.202100114,,0,"fourth generation, thermal grid",10.1016/j.energy.2023.128386,Yannis Merlet; Roland Baviere; Nicolas Vasset,2023-11,,https://api.elsevier.com/content/article/PII:S0360544223017802?httpAccept=text/xml,12
Energy saving potential of simultaneous heating and cooling heat pump-based district heating and cooling systems for a zero-energy community,2,2023,"… COP of heat pump. As a result, it was found that the proposed heat pump integrated with district heating and … air source heat pump system and 9.5% of that compared with ground source …",https://www.jkiaebs.org/articles/xml/vZdW/,,0,"fifth generation, district heat pump",10.1016/j.energy.2022.126046,Mohamed G. Gado; Hamdy Hassan,2023-1,,https://api.elsevier.com/content/article/PII:S0360544222029322?httpAccept=text/xml,24
Emergy analysis and optimization for a solar-driven heating and cooling system integrated with air source heat pump in the ultra-low energy building,31,2023,"… In this paper, a solar-driven heating and cooling system integrated with air source heat pump is designed and applied to the ultra-low energy building. The heat and electricity from the …",https://www.sciencedirect.com/science/article/pii/S2352710222014735,,0,"ultra-low temperature, district heat pump",10.1016/j.jobe.2022.105467,Jiazheng Wang; Shuxue Xu; Guoyuan Ma; Qianqian Gou; Pu Zhao; Xiaoya Jia,2023-1,,https://api.elsevier.com/content/article/PII:S2352710222014735?httpAccept=text/xml,17
The Collaborative Optimization of the Discharge Pressure and Heat Recovery Rate in a Transcritical CO2 Heat Pump Used in Extremely Low Temperature …,2,2023,"… heat pump [2]. Song et al. also studied the optimal temperature and pressure in a CO 2 heating … the good performance of CO 2 at ultra-low temperature, which is not available in other …",https://www.mdpi.com/1996-1073/16/4/2059,,0,"ultra-low temperature, district heat pump",10.3390/en16042059,Zhongkai Wu; Feifei Bi; Jiyou Fei; Zecan Zheng; Yulong Song; Feng Cao,2/20/2023,"<jats:p>Considering the excellent environmental properties and heating capability under wide running conditions of the natural fluid CO2, the transcritical CO2 heat pump system has widely been used in the application of water heaters, commercial heating and cooling, electric vehicle thermal management, etc. Since the performance was highly affected by the discharge pressure and heat recovery rate in a transcritical CO2 system, the collaborative optimization of these two parameters was analyzed in detail in this study. The results showed that the optimal value of the system heating COP, which was the ration of heating capacity to power consumption, was better under a higher heat recovery rate and relatively lower discharge pressure, which is why these kinds of operating conditions are highly recommended from the perspective of collaborative optimization. Additionally, the heat recovery rate had a positive effect on the system performance when the discharge pressure was lower than its optimal value, while the heat recovery rate would present a passive effect on the system performance when the discharge pressure was higher than its optimal value. The relevant conclusions of this study provide a good theoretical basis for the efficient and stable operation of the transcritical CO2 heat pump technology under the conditions of a wide ambient temperature range.</jats:p>",https://www.mdpi.com/1996-1073/16/4/2059/pdf,0
Comprehensive evaluation and analysis of a nearly zero-energy building heating system using a multi-source heat pump in severe cold region,12,2023,"… This effectively improves the evaporation temperature and energy efficiency of the ASHP … the heat pump unit. Thus, it is still difficult to maintain stable heating in an ultra-low temperature …",https://link.springer.com/article/10.1007/s12273-023-0990-8,,0,"ultra-low temperature, district heat pump",10.1007/s12273-023-0990-8,Lei Zhang; Guohui Feng; Ainong Li; Kailiang Huang; Shasha Chang,6/15/2023,,https://link.springer.com/content/pdf/10.1007/s12273-023-0990-8.pdf,10
Optimal control for hydraulic balance of secondary network in district heating system under distributed architecture,18,2023,"… results of heating load of each building in the district, taking … Finally, two real engineering cases of district heating system … heating of the secondary pipe network in the district heating …",https://www.sciencedirect.com/science/article/pii/S0378778823002608,,0,"bidirectional, district heat pump",10.1016/j.enbuild.2023.113030,Anjun Zhao; Feifei Dong; Xiao Xue; Jiangtao Xi; Yuan Wei,2023-7,,https://api.elsevier.com/content/article/PII:S0378778823002608?httpAccept=text/xml,10
Mathematical modelling and model validation of the heat losses in district heating networks,34,2023,… model of the heating network is then used to calculate the heat losses in a heating network connecting an underground storage tank with a ground source heat pump. The economic …,https://www.sciencedirect.com/science/article/pii/S0360544222033461,,0,"bidirectional, district heat pump",10.1016/j.energy.2022.126460,Dariusz Jakubek; Paweł Ocłoń; Marzena Nowak-Ocłoń; Maciej Sułowicz; Petar Sabev Varbanov; Jiří Jaromír Klemeš,2023-3,,https://api.elsevier.com/content/article/PII:S0360544222033461?httpAccept=text/xml,28
A bidirectional solar thermoelectric generator combining heat storage for daytime and nighttime power generation,15,2023,"… Therefore, an experimental test rig of a bidirectional (operative in day and night both) STEG … This proposed bidirectional model aims to provide non-intermittent electricity generation for …",https://www.sciencedirect.com/science/article/pii/S1359431123000261,,0,"bidirectional, thermal grid",10.1016/j.applthermaleng.2023.119997,Francisco J. Montero; Ravita Lamba; Alfonso Ortega; Wolfram Jahn; Wei-Hsin Chen; Amador M. Guzmán,2023-4,,https://api.elsevier.com/content/article/PII:S1359431123000261?httpAccept=text/xml,8
… intelligent design and environmental consideration of a green-building system utilizing biomass and solar having a bidirectional interaction with the grid to achieve a …,11,2023,"… a bidirectional connection with the electricity grid to sell or buy energy to or from the grid … In contrast, the local electricity grid charges the coil-equipped thermal energy storage and …",https://www.sciencedirect.com/science/article/pii/S2213138823002801,,0,"bidirectional, thermal grid",10.1016/j.seta.2023.103287,Dan Wang; Sattam Fahad Almojil; Ahmed Najat Ahmed; Rishabh Chaturvedi; Abdulaziz Ibrahim Almohana,2023-6,,https://api.elsevier.com/content/article/PII:S2213138823002801?httpAccept=text/xml,3
Effect of the secondary microcontact state induced by the all-factor thermal effect on bidirectional thermal contact performance,10,2023,"… by all-factor thermal effects, and the effect of the thermal effect on bidirectional thermal contact performance under different temperatures, thermal expansion coefficients and constraints …",https://www.sciencedirect.com/science/article/pii/S0735193323000350,,0,"bidirectional, thermal grid",10.1016/j.icheatmasstransfer.2023.106646,Chen Wang; Qiyin Lin; Zongkun Pan; Jun Hong; Yicong Zhou,2023-3,,https://api.elsevier.com/content/article/PII:S0735193323000350?httpAccept=text/xml,10
Electric Vehicle Battery Charging in Grid System using Fuzzy based Bidirectional Converter,38,2023,"… Using a fuzzybased bidirectional converter in a PV grid system, this research proposes a … smart grid innovations for optimum grid interaction, construct reliable thermal management …",https://ieeexplore.ieee.org/abstract/document/10426581/,,0,"bidirectional, thermal grid",10.1109/icimia60377.2023.10426581,A. Karthikeyan; N. Suthanthira Vanitha; T. Meenakshi; R. Ramani; S. Murugan,12/21/2023,,http://xplorestaging.ieee.org/ielx7/10424966/10425793/10426581.pdf?arnumber=10426581,32
Temperature rise calculation of the high speed magnetic suspension motor based on bidirectional electromagnetic–thermal–fluid coupling analysis,3,2023,"… Figure 2 shows the 2D grid of electromagnetic field analysis, and Figure 3 shows the grid division of the solution domain of the internal flow field of the magnetic suspension amorphous …",https://www.mdpi.com/2075-1702/11/3/364,,0,"bidirectional, thermal grid",10.3390/machines11030364,Xiaolu Hu; Guibing Shi; Yifan Lai; Juntao Yu; Li Wang; Yumei Song,3/7/2023,"<jats:p>In order to accurately analyze the temperature distribution of a high-speed magnetic suspension amorphous motor, a multi-physical coupling method, including flow field, electromagnetic field and temperature field, is proposed. The electromagnetic loss obtained by electromagnetic analysis is directly mapped to the temperature field and input to the boundary conditions of the flow field for several coupled iterations. This paper compares the thermal analysis results of two different temperature rise calculation methods, analyzes the temperature distribution of magnetic suspension amorphous motor under different working conditions, and discusses the simulation results and the measured results. The error between the multi-field coupling simulation results and the experimental results is less than 10 °C, and the error of the traditional temperature rise analysis method is 30 °C, which verifies the superiority of the proposed coupling analysis method in improving the calculation accuracy of motor temperature rise, and has important significance for the accurate prediction of motor temperature rise in the design stage.</jats:p>",https://www.mdpi.com/2075-1702/11/3/364/pdf,2
A comprehensive review and performance evaluation of bidirectional charger topologies for V2G/G2V operations in EV applications,56,2023,"… for bidirectional power flow between the EV battery and ac grid. It can be realized with the help of bidirectional power … For cooling the bidirectional converter and battery pack, thermal …",https://ieeexplore.ieee.org/abstract/document/10164193/,,0,"bidirectional, thermal grid",10.1109/itec-india59098.2023.10471489,Shailu Sachan; Rajat Kumar Keshari; Pankaj Swarnkar,12/12/2023,,http://xplorestaging.ieee.org/ielx7/10471369/10471370/10471489.pdf?arnumber=10471489,0
Performance assessment of a grid-connected two-stage bidirectional converter for a combined pv–battery energy storage system,3,2023,… studied the full-bridge bidirectional DC/DC converter for … The aforementioned references have thoroughly studied the grid … on analyzing the electro-thermal performance of the system …,https://www.mdpi.com/1996-1073/16/11/4486,,0,"bidirectional, thermal grid",10.3390/en16114486,Md. Mahamudul Hasan; Shahid Jaman; Thomas Geury; Omar Hegazy,6/1/2023,"<jats:p>This paper presents a comprehensive performance assessment of a two-stage power electronic (PE) converter for interfacing the grid of a lithium-ion battery energy storage system (Li-BESS) for building-integrated PV (BIPV) applications. A performance assessment of the control system was conducted for the two-stage PE interface with a common DC-link, which consisted of a bi-directional boost converter with a cascaded PI controller and an AC/DC converter with proportional-integral (PI) and proportional-resonant (PR) controllers. The assessment covered loss analysis and useful lifetime estimation for the 10 kW PE interface with a wide-bandgap SiC power MOSFET at different loads for both the charging and discharging modes of a 50 kWh lithium-ion battery system. Additionally, a performance comparison of various switching frequencies was performed. It was observed that the system was stable up to a switching frequency of 30 kHz, and that increasing the switching frequency improved the responsiveness of the converter by decreasing the settling time; however, there were diminishing returns at higher switching frequencies. To obtain a proper balance between responsiveness and lower loss, a switching frequency of 10 kHz was selected.</jats:p>",https://www.mdpi.com/1996-1073/16/11/4486/pdf,3
Simulation of Bidirectional Coupling Effect of the Thermal Conductivity and Density of Electromagnetic Levitated Silicon Droplets on the Flow and Thermal Fields,2,2023,"… field and thermal field. In this paper, the effect of bidirectional coupling of the thermal conductivity … Then the moving grid calculation and grid generation are completed, and finally, the …",https://link.springer.com/article/10.1007/s11663-022-02694-0,,0,"bidirectional, thermal grid",10.1016/j.csite.2023.103648,Maolei Chen; Sitong Xiang; Jianguo Yang,2023-11,,https://api.elsevier.com/content/article/PII:S2214157X23009541?httpAccept=text/xml,6
A Generic Model for Benchmark Aerodynamic Analysis of Fifth-Generation High-Performance Aircraft,4,2023,"… unstructured grids was generated in Pointwise ® 2022.1.2, as shown in Figure 6. Each grid is … The resulting grids are hexahedral-dominant and employ Cartesian-aligned voxel cells …",https://www.mdpi.com/2226-4310/10/9/746,,0,"fifth generation, thermal grid",10.3390/aerospace10090746,Nicholas F. Giannelis; Tamas Bykerk; Gareth A. Vio,8/23/2023,"<jats:p>This paper introduces a generic model for the study of aerodynamic behaviour relevant to fifth-generation high-performance aircraft. The model design is presented, outlining simplifications made to retain the key features of modern high-performance vehicles while ensuring a manufacturable geometry. Subsonic wind tunnel tests were performed with force and moment balance measurements used to develop a database of experimental validation data for the platform at a freestream velocity of 20 m/s. Numerical simulations are also presented and validated by the experiments and further employed to ensure the vortex behaviour is consistent with contemporary high-performance platforms. A sensitivity study of the computational predictions from the turbulence modelling approach is also presented. This geometry is the first in a suite of representative aircraft geometries (the Sydney Standard Aerodynamic Models), in which all geometries, computational models, and experimental data are made openly available to the research community (accessible via this link: https://zenodo.org/communities/ssam_gen5/) to serve as validation test cases and promote best practices in aerodynamic modelling.</jats:p>",https://www.mdpi.com/2226-4310/10/9/746/pdf,2
Design and the transient thermal control performance analysis of a novel PCM-based active-passive cooling heat sink,18,2023,"… In this present work, a novel active–passive cooling heat sink thermal management system … the thermal performance of the active antenna unit device for the fifth-generation mobile …",https://www.sciencedirect.com/science/article/pii/S1359431122014557,,0,"fifth generation, thermal grid",10.1016/j.applthermaleng.2022.119525,De-Xin Zhang; Chuan-Yong Zhu; Kui Li; Xin-Yue Duan; Liang Gong; Bin Ding; Ming-Hai Xu,2023-2,,https://api.elsevier.com/content/article/PII:S1359431122014557?httpAccept=text/xml,16
Focus: a framework for energy system optimization from prosumer to district and city scale,4,2023,"… Technologies like micro-grids and bidirectional fifth-generation district heating networks can … future district energy systems can be evaluated. In the third layer of the framework, District …",https://arxiv.org/abs/2304.07150,,0,"bi-directional, district energy",10.1016/j.egyr.2022.12.145,Seyedfarzad Sarfarazi; Shima Sasanpour; Karl-Kiên Cao,2023-12,,https://api.elsevier.com/content/article/PII:S2352484722027469?httpAccept=text/xml,10
Techno-economic analysis of hybrid renewable energy system for healthcare centre in Northwest Bangladesh,41,2023,"… of a hybrid renewable energy system for a … -district), Rangpur district, a northwest region in Bangladesh. The rooftop PV system comprises 400 Wp solar panels, a 25 kW bi-directional …",https://link.springer.com/article/10.1007/s41660-022-00294-8,,0,"bi-directional, district energy",10.20944/preprints202307.1281.v1,Hye Young Jung,7/19/2023,"<jats:p>At 100% penetration, intermittent renewable energy causes outages. To flatten the leaping supply and demand curves of renewable energy, an energy storage medium and carrier are required. The Hydrogen energy stotrage system (HydESS), which combines a proton exchange membrane (PEM)-based water electrolysis (WE) system and a fuel cell (FC), has the quickest response time, the longest duration, and the greatest storage capacity. HOMER tools for techno-economic analysis are used to evaluate the HydESS hybrid system. Kyiv, Ukraine, is appealing due to its spatial-temporal wind speed, solar irradiance, and energy security. With an LCOE of $0.245 kWh−1 and 9.3% fuel cell power output, the most feasible solution is onshore wind turbine-coupled PEMFC HydESS. As a result 1,000-kW wind power, 250-kW PEMFC, 250-kW PEMWE, and 441-kW BESS are optimized to serve a 3,900 kWh day academic residence load. When compared to a diesel generator and a BESS, the hybrid HydESS reduces CO2 emissions by 4,132 tons over a 25-year period. The LCOE of a hybrid HydESS system is determined by the SOFC lifetime rather than the PEMFC&amp;#039;s 2% difference between 40,000 and 50,000 h with the same rated power. This study recommends accelerating PEMFC development with fluctuation-endurable materials and design.</jats:p>",,0
CNN-LSTM vs. LSTM-CNN to predict power flow direction: A case study of the high-voltage subnet of northeast Germany,65,2023,… energy sources together with energy storage in the power grid can lead to fluctuating energy consumption when there is a bi-directional … an approach to predict bi-directional power flow …,https://www.mdpi.com/1424-8220/23/2/901,,0,"bi-directional, district energy",10.3390/s23020901,Fachrizal Aksan; Yang Li; Vishnu Suresh; Przemysław Janik,1/12/2023,"<jats:p>The massive installation of renewable energy sources together with energy storage in the power grid can lead to fluctuating energy consumption when there is a bi-directional power flow due to the surplus of electricity generation. To ensure the security and reliability of the power grid, high-quality bi-directional power flow prediction is required. However, predicting bi-directional power flow remains a challenge due to the ever-changing characteristics of power flow and the influence of weather on renewable power generation. To overcome these challenges, we present two of the most popular hybrid deep learning (HDL) models based on a combination of a convolutional neural network (CNN) and long-term memory (LSTM) to predict the power flow in the investigated network cluster. In our approach, the models CNN-LSTM and LSTM-CNN were trained with two different datasets in terms of size and included parameters. The aim was to see whether the size of the dataset and the additional weather data can affect the performance of the proposed model to predict power flow. The result shows that both proposed models can achieve a small error under certain conditions. While the size and parameters of the dataset can affect the training time and accuracy of the HDL model.</jats:p>",https://www.mdpi.com/1424-8220/23/2/901/pdf,51
Data-informed building energy management (DiBEM) towards ultra-low energy buildings,20,2023,"… To support building operations in reaching ultra-low energy targets, this paper proposes a data-informed building energy management (DiBEM) framework to improve energy efficiency …",https://www.sciencedirect.com/science/article/pii/S037877882200932X,,0,"ultra-low temperature, district heating and cooling",10.1016/j.enbuild.2022.112761,Jung Min Han; Sunghwan Lim; Ali Malkawi; Xu Han; Elence Xinzhu Chen; Shide Salimi; Tor Helge Dokka; Tine Hegli; Kristian Edwards,2023-2,,https://api.elsevier.com/content/article/PII:S037877882200932X?httpAccept=text/xml,11
Relationships between thermal environment and air pollution of Seoul's 25 districts using vector autoregressive Granger causality,2,2023,"… First, in terms of the thermal environment, our analysis has revealed a bidirectional Granger causality between daily average temperature and UHII in most cases. The IRFs showed that, …",https://www.mdpi.com/2071-1050/15/23/16140,,0,"bidirectional, district thermal",10.3390/su152316140,Jeemin Youn; Hyungkyoo Kim; Jaekyung Lee,11/21/2023,"<jats:p>Rising temperatures and heightened air pollution are widespread across many parts of the world today. Despite some initial attempts for analysis, the intricate interconnection between the two still requires further investigation. This study focuses on Seoul, South Korea, by adopting vector-autoregressive-based Granger causality tests to unravel the nuances of these relationships at the district level. While bidirectional Granger causality links between temperature and urban heat island intensity, as well as between PM10 concentration and urban pollution island intensity, are found in many cases, our findings reveal diverse causal relationships that are evident in the districts. These findings underscore the necessity for evidence-based strategies to guide planners and policymakers in addressing the challenges of rising temperatures and air pollution in urban areas.</jats:p>",https://www.mdpi.com/2071-1050/15/23/16140/pdf,1
Multi-parameter optimization design method for energy system in low-carbon park with integrated hybrid energy storage,18,2023,"… Through fieldwork on 40 established low-carbon parks in China consisting of ultra-low /nearly zero energy building units by the author’s team [32], the results show that most low-carbon …",https://www.sciencedirect.com/science/article/pii/S0196890423006118,,0,"ultra-low temperature, district energy",10.1016/j.enconman.2023.117265,Di Wu; Shaofeng Han; Liming Wang; Guiqiang Li; Jiacheng Guo,2023-9,,https://api.elsevier.com/content/article/PII:S0196890423006118?httpAccept=text/xml,14
Valorisation of waste heat in existing and future district heating systems,6,2023,"… During the last decades, research has focused on the utilisation of ultra-low heat sources because innovative integration strategies and operational changes in existing …",https://www.mdpi.com/1996-1073/16/19/6796,,0,"ultra-low temperature, district energy",10.3390/en16196796,Ieva Pakere; Dagnija Blumberga; Anna Volkova; Kertu Lepiksaar; Agate Zirne,9/25/2023,"<jats:p>To recover thermal energy from different sources, its quality and possibilities for utilisation are essential. The wide range of engineering solutions includes a direct connection to the district heating (DH) system and the integration of low-quality heat using heat pumps to increase the temperature level of recoverable heat. Therefore, this article compares waste heat valorisation strategies for integration into existing DH networks, low-temperature DH, and ultra-low heat supply systems using the multi-criteria assessment method. In addition, a local scale assessment was performed to identify the waste heat role in existing RES-based DH systems. The results show that the highest waste heat valorisation rate could be reached when integrated into low-temperature DH systems due to high waste heat potential and suitable temperature conditions. However, a local scale assessment shows a significant impact on the already implemented solar technologies, as waste heat could cover around 70% of the summer heat load.</jats:p>",https://www.mdpi.com/1996-1073/16/19/6796/pdf,6
… -Temperature-Ready Renovation: An Approach to Identify the Extent of Renovation Interventions for Lower-Temperature District Heating in Existing Dutch …,9,2023,"… Dutch dwellings aiming to transition to lower-temperature district heating (DH) systems. The … In this study, the temperature levels “Medium”, “Low”, and “Very/Ultra Low” are collectively …",https://www.mdpi.com/2075-5309/13/10/2524,,0,"ultra-low temperature, district energy",10.3390/buildings13102524,Prateek Wahi; Thaleia Konstantinou; Martin J. Tenpierik; Henk Visscher,10/5/2023,"<jats:p>This study presents an approach to determine the extent of renovation interventions required for existing Dutch dwellings aiming to transition to lower-temperature district heating (DH) systems. The proposed method is applied to a typical intermediate terraced house built before 1945 in the Netherlands, and it consists of two steps: first, assessing the potential of a dwelling to be heated with a lower temperature supply from DH systems and subsequently developing and evaluating alternative renovation solutions if necessary. This study defines a set of criteria for evaluating the readiness of a dwelling for lower-temperature heating (LTH), considering energy efficiency and thermal comfort as non-compensatory criteria. The application of the approach reveals that the case study dwelling is presently unsuitable for a medium-temperature (70/50 °C) and low-temperature (55/35 °C) supply compared to a high-temperature supply (90/70 °C), thus requiring energy renovations. Furthermore, this study indicates that moderate intervention levels are required for the dwelling to be lower-temperature-ready in both supply temperature goals. These interventions include strategies and measures that upgrade the building envelope to the minimum insulation levels stipulated by the Dutch Building Decree, improve airtightness, and replace existing radiators with low-temperature radiators. By systematically narrowing down renovation options, this approach aids in simplifying the decision-making process for selecting renovations for heating dwellings with LTH through DH systems, which could reduce stakeholders’ decision paralysis.</jats:p>",https://www.mdpi.com/2075-5309/13/10/2524/pdf,6
Experimental study on optimal heating cycle characteristics of CO2 secondary throttling heat pump system for electric vehicles,14,2023,"… the heat transfer area on the high-pressure side, the heating … is a common structural feature in heat pump air-conditioning … more reliable bi-directional shut-off valve and a bi-directional …",https://www.sciencedirect.com/science/article/pii/S019689042300972X,,0,"bi-directional, district heat pump",10.1016/j.enconman.2023.117626,Fengxian Wang; Weidong Wu; Yichen Huang; Hua Zhang; Qiangyuan Yu,2023-11,,https://api.elsevier.com/content/article/PII:S019689042300972X?httpAccept=text/xml,13
The analysis of cavitation flow and pressure pulsation of bi-directional pump,11,2023,"… [17] studied the cavitation phenomenon inside the pump-turbine, adopted the entropy … region, and found the hysteresis characteristics of the flow loss in the hump region of the pump …",https://www.mdpi.com/2077-1312/11/2/268,,0,"bi-directional, district heat pump",10.3390/jmse11020268,Haiyu Liu; Fangping Tang; Lijian Shi; Liang Dai; Jie Shen; Jian Liu,1/24/2023,"<jats:p>A bi-directional pump is designed by using S-shaped hydrofoil, is the most convenient way to achieve bi-directional operation. In this paper, high-speed photography is used to visualize the flow field characteristics of the bidirectional pump under different cavitation numbers, and the flow field changes caused by cavitation are quantitatively analyzed in combination with the pressure pulsation sensor. The results show that the operation efficiency of the bidirectional pump in reverse operation is lower than that in forward operation. Tip clearance cavitation occurs on both suction and pressure surfaces of the impeller under reverse operation and large flow. In reverse operation, the influence of guide vane on the main frequency of pressure pulsation in the impeller is obvious. The quasi-periodic vertical cavitation flow phenomenon increases the amplitude of pressure pulsation in the impeller and becomes the main component of the internal flow in the bidirectional axial flow pump.</jats:p>",https://www.mdpi.com/2077-1312/11/2/268/pdf,11
Power-to-heat plants in district heating and electricity distribution systems: A techno-economic analysis,27,2023,… to-Heat energy conversion process carried out by heat pumps connected to a district heating network used to provide heat to the heating … designed to manage bi-directional power flows. …,https://www.sciencedirect.com/science/article/pii/S0196890422013218,,0,"bi-directional, district heat pump",10.1016/j.enconman.2022.116543,Gabriele Fambri; Andrea Mazza; Elisa Guelpa; Vittorio Verda; Marco Badami,2023-1,,https://api.elsevier.com/content/article/PII:S0196890422013218?httpAccept=text/xml,17
Development and validation of a dynamic modeling framework for air-source heat pumps under cycling of frosting and reverse-cycle defrosting,28,2023,"… Standard Library, which can describe the bi-directional flow in a numerically reliable way … area is characterized by a fin efficiency A a , i = ( A t + η f i n A f i n ) i . It is assumed that the …",https://www.sciencedirect.com/science/article/pii/S0360544223004243,,0,"bi-directional, district heat pump",10.1016/j.energy.2023.127030,Jiacheng Ma; Donghun Kim; James E. Braun; W. Travis Horton,2023-6,,https://api.elsevier.com/content/article/PII:S0360544223004243?httpAccept=text/xml,20
Positive and Negative Performance Analysis of the Bi-Directional Full-Flow Pump with an “S” Shaped Airfoil,4,2023,"In this study, model tests and numerical simulations are conducted to study the bi-directional full-flow pump (BFFP). Firstly, the head, efficiency and shaft power of the BFFP are …",https://www.mdpi.com/2077-1312/11/6/1188,,0,"bi-directional, district heat pump",10.3390/jmse11061188,Haifeng Jiao; Mengcheng Wang; Haiyu Liu; Songshan Chen,6/7/2023,"<jats:p>In this study, model tests and numerical simulations are conducted to study the bi-directional full-flow pump (BFFP). Firstly, the head, efficiency and shaft power of the BFFP are significantly higher in the positive operating condition than in the negative operating condition. When the unit operates in the positive direction, the clearance reflux flow rate, the flow uniformity and velocity-weighted average angle of the impeller inlet, and the intensity of pressure pulsation are significantly greater than those during the negative operation. When the pump unit is operating at low flow rates, the clearance reflux produces a significant disturbance to the impeller inlet main flow. Two vortices appear in the near-wall area of the clearance outlet (i.e., impeller inlet), and the range of vortices is larger in the positive operation than in the negative operation. Secondly, at low-flow and design-flow conditions, the total entropy production of the pump unit in the positive direction is greater than that in the negative direction. When at small- and design-flow rates, the amplitude of pressure pulsation in the positive direction is smaller than that in the negative direction. This study will contribute to the research and development of a full-flow pump.</jats:p>",https://www.mdpi.com/2077-1312/11/6/1188/pdf,3
Occupant heating patterns of low-temperature air-to-air heat pumps in rural areas during different heating periods,7,2023,… the low-temperature air-to-air heat pump (AAHP) is one of the ASHP that has been widely promoted and the low-temperature air-to-air heat pump … buildings’ actual heating demands are …,https://www.mdpi.com/2075-5309/13/3/679?utm_source=releaseissue&utm_medium=email&utm_campaign=releaseissue_buildings&utm_term=titlelink161&recipient=salnapitt.3@gmail.com&subject=Buildings%2C%20Volume%2013%2C%20Issue%203%20%28March%202023%29%20Table%20of%20Contents&campaign=ReleaseIssue,,0,"low-temperature, district heat pump",10.3390/buildings13030679,Xiaoyi Chen; Ziqiao Li; Longkang Dai; Wenmao Zeng; Meng Liu,3/3/2023,"<jats:p>Understanding the actual heating patterns of air-to-air heat pumps (AAHP) in rural areas is crucial for energy planning and clean-heating policy optimization. To explore the influence of outdoor climate change on occupants’ heating patterns when using AAHPs in rural areas, the heating season was classified into three periods: the early heating period (EH), the mid heating period (MH), and the late heating period (LH). The investigation was conducted in rural areas of northern China, and indoor environmental parameters were measured from December 2021 to March 2022. Occupants completed household questionnaires about their heating habits before heating and phone interviews at the end of heating. This paper proposes clustering analysis to identify the AAHP heating pattern in rural areas. The results revealed four typical heating patterns of AAHP utilization. Occupant heating behaviors were dominated by the outdoor temperature fluctuation. In particular, during the mid heating period, the heating operation time periods and the heating duration were longer than that of other heating periods. Moreover, the heating patterns in living rooms were different from that in bedrooms. Room occupancy had an impact on household heating demands. These results could provide guidance for energy planning and the development of clean heating policy in the rural area.</jats:p>",https://www.mdpi.com/2075-5309/13/3/679/pdf,6
A state-of-the-art analysis and perspectives on the 4th/5th generation district heating and cooling systems,11,2024,… Energy Reviews A state-of-the-art analysis and perspectives on the 4 th /5 th generation district … The most recent advancement in this field is the fifth-generation district heating and …,https://www.sciencedirect.com/science/article/pii/S1364032124004556,,0,"5th generation, district energy",10.1016/j.rser.2024.114729,Shuai Yao; Jianzhong Wu; Meysam Qadrdan,2024-9,,https://api.elsevier.com/content/article/PII:S1364032124004556?httpAccept=text/xml,8
