title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
Modeling and Performance Evaluation of a District Heating Network with Integration of a Thermal Prosumer: A Case Study in Italy,0,2025,"… generation systems, such as solar thermal or waste-heat recovery units. This analysis does not delve into the configuration of the bidirectional substation or its operating modes. The …",https://www.mdpi.com/1996-1073/18/22/5977,,0,"bidirectional, district thermal",10.3390/en18225977,Giulia Bonelli; Martina Capone; Vittorio Verda; Elisa Guelpa,11/14/2025,"The decarbonization of the heating sector requires the progressive transformation of district heating systems toward low-temperature and renewable-based configurations. In this context, the integration of thermal prosumers, capable of both consuming and producing heat, represents a promising solution to increase network flexibility and support sector coupling through technologies such as heat pumps. This work presents a thermo-fluid dynamic modeling framework developed to analyze the integration of a heat pump-based prosumer into an existing large-scale district heating network in Italy. The model adopts a graph-based, thermo-fluid dynamic model, combining a steady-state hydraulic formulation with a transient thermal analysis, and is complemented by a set of Key Performance Indicators for the evaluation of energy exchanges and self-sufficiency at user and network levels. Different operational configurations are analyzed, including local sharing within the distribution network and heat export to the main transport network, with and without local thermal storage. The study focuses on summer operation, when the network supplies only domestic hot water, a condition in which distributed renewable generation can play a major role in reducing central plant operation. The results highlight the potential of thermal prosumers to enhance energy autonomy and flexibility in existing district heating networks, paving the way for their evolution toward fully renewable and bidirectional systems.",https://www.mdpi.com/1996-1073/18/22/5977/pdf,0.0
Assessing Positive Energy District Potential: A Case Study in Central Italy,0,2025,This study investigates the application of the Positive Energy District paradigm to two existing and morphologically diverse urban districts in Rome: Testaccio and Valco San Paolo. The …,https://www.mdpi.com/1996-1073/18/24/6431,,0,"4th generation, district energy",10.3390/en18246431,Giuseppina Ciulla; Mario Miranna; Francesco Guarino; Maurizio Cellura; Sonia Longo; Paolo Civiero; Ilaria Montella; Paola Marrone,12/9/2025,"This study investigates the application of the Positive Energy District paradigm to two existing and morphologically diverse urban districts in Rome: Testaccio and Valco San Paolo. The research aims to evaluate the feasibility and effectiveness of district-scale energy retrofitting strategies, integrating dynamic simulation tools to model current energy behavior and assess future scenarios. The methodology combines a range of interventions including envelope insulation, high-performance glazing, HVAC system upgrades, efficient lighting solutions, and large-scale photovoltaic deployment. Additionally, the study explores the potential benefits of energy storage systems, with particular focus on the optimal sizing of lithium-ion battery solutions to enhance local self-consumption and reduce grid dependency. Key performance indicators are used to analyze the alignment between renewable energy generation and district demand, as well as the interaction with the electrical grid. By calibrating simulation models with real thermophysical and consumption data, the research ensures methodological robustness and enables the replicability of the proposed approach in other urban contexts. The study offers a comprehensive framework for planners and policymakers seeking to support the decarbonization and resilience of urban districts through the implementation of PEDs. Future developments will focus on optimizing storage management, assessing the environmental impact of battery life cycles, and integrating PEDs within broader urban energy ecosystems.",https://www.mdpi.com/1996-1073/18/24/6431/pdf,1.0
GIS-Driven Methods for Scouting Sources of Waste Heat for Fifth-Generation District Heating and Cooling (5GDHC) Systems: Railway/Highway Tunnels,0,2025,… This study provides a novel and impactful contribution to renewable energy and district heating and cooling systems by integrating GIS-driven methods and energy modeling aspects. …,https://www.mdpi.com/2227-9717/13/1/165,,0,"5th generation, district heating and cooling",10.3390/pr13010165,Stanislav Chicherin,1/9/2025,"This paper explores the innovative application of Geographic Information Systems (GISs) to identify and utilize waste heat sources from railway and highway tunnels for fifth-generation district heating and cooling (5GDHC) systems. Increasing the number of prosumers—entities that produce and consume energy—within 5GDHC networks enhances their efficiency and sustainability. While potential sources of waste heat vary widely, this study focuses on underground car/railway tunnels, which typically have a temperature range of 20 °C to 40 °C. Using GIS software, we comprehensively analyzed tunnel locations and their potential as heat sources in Belgium. This study incorporates data from various sources, including OpenStreetMap and the European Waste Heat Map, and applies a two-dimensional heat transfer model to estimate the heat recovery potential. The results indicate that railway tunnels, especially in the southern regions of Belgium, show significant promise for waste heat recovery, potentially contributing between 0.8 and 2.9 GWh annually. The integration of blockchain technology for peer-to-peer energy exchange within 5GDHC systems is also discussed, highlighting its potential to enhance energy management and billing. This research contributes to the growing body of knowledge on sustainable energy systems and presents a novel approach to leveraging existing district heating and cooling infrastructure.",https://www.mdpi.com/2227-9717/13/1/165/pdf,0.0
Zero Emissions Analysis for a Hybrid System with Photovoltaic and Thermal Energy in the Balearic Islands University,0,2025,"… grid export limit. Furthermore, the potential of demand-side electrification, implemented via a centralized HVAC plant and a 4th–5th generation … on grid electricity during non-generation …",https://www.mdpi.com/2673-9941/5/3/31,,0,"5th generation, thermal grid",10.3390/solar5030031,Pere Antoni Bibiloni-Mulet; Andreu Moià-Pol; Jacinto Vidal-Noguera; Iván Alonso; Víctor Martínez-Moll; Yamile Díaz Torres; Vicent Canals; Benito Mas; Carles Mulet-Forteza,7/4/2025,"The University of the Balearic Islands is undertaking a significant energy transition toward a zero-emissions model, motivated by escalating energy costs and strong institutional commitments to climate neutrality. This study investigates the technical and operational feasibility of deploying 7.1 MWp of photovoltaic capacity across the campus, integrated with Li-FePO4 battery systems and thermal energy storage. Through a detailed analysis of hourly energy demand, PV generation profiles, and storage constraints, the research evaluates how these technologies can be optimized to meet campus needs. A linear optimization model is applied to assess system performance under the constraint of a 3 MW grid export limit. Furthermore, the potential of demand-side electrification, implemented via a centralized HVAC plant and a 4th–5th generation district heating and cooling network, is analyzed in terms of its ability to maximize on-site PV self-consumption and reduce reliance on grid electricity during non-generation periods.",https://www.mdpi.com/2673-9941/5/3/31/pdf,0.0
A Modelling-Based Parametric Assessment of sTES Design and Operation Within a Thermal Source Network,0,2025,"… thermal energy storage (sTES) within conventional high-temperature (> 70 C) district heating networks, often overlooking unique challenges of TSNs, such as managing bi-directional …",https://www.researchgate.net/profile/Abdulrahman-Dahash/publication/398009276_A_modelling-based_parametric_assessment_of_sTES_design_and_operation_within_a_thermal_source_network/links/692abc1ff4878b75fc7a7d17/A-modelling-based-parametric-assessment-of-sTES-design-and-operation-within-a-thermal-source-network.pdf,https://www.researchgate.net/profile/Abdulrahman-Dahash/publication/398009276_A_modelling-based_parametric_assessment_of_sTES_design_and_operation_within_a_thermal_source_network/links/692abc1ff4878b75fc7a7d17/A-modelling-based-parametric-assessment-of-sTES-design-and-operation-within-a-thermal-source-network.pdf,0,"bi-directional, district thermal",10.26868/25222708.2025.1708,Shariq Akbar; Simon Müller; Abdulrahman Dahash; Christoph Bott; David Schmitt; Christoph Trinkl; Peter Bayer; Tobias Schrag,8/24/2025,,,0.0
Evaluating the efficiency of fifth-generation district heating and cooling using sector-coupled co-simulation,0,2025,"… 5th generation district heating and cooling systems: A review of existing cases in Europe. Renewable and Sustainable Energy Reviews 104 (2019), 504–522. doi:10.1016/j.rser.2018.12.…",https://www.researchgate.net/profile/Dominik-Vereno/publication/395535826_Evaluating_the_efficiency_of_fifth-generation_district_heating_and_cooling_using_sector-coupled_co-simulation/links/68c9687c4eef4b024b8bcf3f/Evaluating-the-efficiency-of-fifth-generation-district-heating-and-cooling-using-sector-coupled-co-simulation.pdf,https://www.researchgate.net/profile/Dominik-Vereno/publication/395535826_Evaluating_the_efficiency_of_fifth-generation_district_heating_and_cooling_using_sector-coupled_co-simulation/links/68c9687c4eef4b024b8bcf3f/Evaluating-the-efficiency-of-fifth-generation-district-heating-and-cooling-using-sector-coupled-co-simulation.pdf,0,"fifth generation, district heating and cooling",10.3390/pr13061730,Stanislav Chicherin,5/31/2025,"Efficient cooling and heat recovery systems are becoming increasingly critical in large-scale commercial and industrial facilities, especially with the rising demand for sustainable energy solutions. Traditional air-conditioning and refrigeration systems often dissipate significant amounts of waste heat, which remains underutilized. This study addresses the challenge of harnessing low-potential waste heat from such systems to support fifth-generation district heating and cooling (5GDHC) networks, particularly in moderate-temperate regions like Flanders, Belgium. To evaluate the technical and economic feasibility of waste heat recovery, a methodology is developed that integrates established performance metrics—such as the energy efficiency ratio (EER), power usage effectiveness (PUE), and specific cooling demand (kW/t)—with capital (CapEx) and operational expenditure (OpEx) assessments. Empirical correlations, including regression analysis based on manufacturer data and operational case studies, are used to estimate equipment sizing and system performance across three operational modes. The study includes detailed modeling of data centers, cold storage facilities, and large supermarkets, taking into account climatic conditions, load factors, and thermal capacities. Results indicate that average cooling loads typically reach 58% of peak demand, with seasonal coefficient of performance (SCOP) values ranging from 6.1 to a maximum of 10.3. Waste heat recovery potential varies significantly across building types, with conversion rates from 33% to 68%, averaging at 59%. In data centers using water-to-water heat pumps, energy production reaches 10.1 GWh/year in heat pump mode and 8.6 GWh/year in heat exchanger mode. Despite variations in system complexity and building characteristics, OpEx and CapEx values converge closely (within 2.5%), demonstrating a well-balanced configuration. Simulations also confirm that large buildings operating above a 55% capacity factor provide the most favorable conditions for integrating waste heat into 5GDHC systems. In conclusion, the proposed approach enables the scalable and efficient integration of low-grade waste heat into district energy networks. While climatic and technical constraints exist, especially concerning temperature thresholds and equipment design, the results show strong potential for energy savings up to 40% in well-optimized systems. This highlights the viability of retrofitting large-scale cooling systems for dual-purpose operation, offering both environmental and economic benefits.",https://www.mdpi.com/2227-9717/13/6/1730/pdf,1.0
Energy and economic evaluation of a moderately-high-temperature heat pump with R-1234ze (E) in district heating and cooling networks,0,2025,… explore the different scenarios when combined with DHCNs (fourth generation (4G) and fifth generation (5G) scenarios) and investigates the maximization of efficiency with an internal …,https://www.researchgate.net/profile/Ghad-Alarnaot/publication/396386982_Energy_and_economic_evaluation_of_a_moderately-high-temperature_heat_pump_with_R-1234zeE_in_district_heating_and_cooling_networks/links/68e8d6ba02d6215259ba97f8/Energy-and-economic-evaluation-of-a-moderately-high-temperature-heat-pump-with-R-1234zeE-in-district-heating-and-cooling-networks.pdf,https://www.researchgate.net/profile/Ghad-Alarnaot/publication/396386982_Energy_and_economic_evaluation_of_a_moderately-high-temperature_heat_pump_with_R-1234zeE_in_district_heating_and_cooling_networks/links/68e8d6ba02d6215259ba97f8/Energy-and-economic-evaluation-of-a-moderately-high-temperature-heat-pump-with-R-1234zeE-in-district-heating-and-cooling-networks.pdf,0,"fourth generation, district heat pump",10.1016/j.enconman.2024.119346,Ghad Alarnaot-Alarnaout; Joaquín Navarro-Esbrí; Ángel Barragán-Cervera; Adrián Mota-Babiloni,2025-2,,https://api.elsevier.com/content/article/PII:S0196890424012871?httpAccept=text/xml,8.0
Modeling and Integration of Photovoltaic Thermal (PVT) Hybrid Solar Collectors in A Fifth-Generation District Heating and Cooling (5GDHC) Network,0,2025,… approach to enhancing overall energy efficiency and sustainability in district energy systems. This … the energy efficiency and cost benefits of the PVT-5GDHC district energy system. …,https://www.researchgate.net/profile/Guowen-Li-5/publication/398023963_Modeling_and_integration_of_photovoltaic_thermal_PVT_hybrid_solar_collectors_in_a_fifth-generation_district_heating_and_cooling_network_5GDHC/links/692dd5a60e91876082c045c1/Modeling-and-integration-of-photovoltaic-thermal-PVT-hybrid-solar-collectors-in-a-fifth-generation-district-heating-and-cooling-network-5GDHC.pdf,https://www.researchgate.net/profile/Guowen-Li-5/publication/398023963_Modeling_and_integration_of_photovoltaic_thermal_PVT_hybrid_solar_collectors_in_a_fifth-generation_district_heating_and_cooling_network_5GDHC/links/692dd5a60e91876082c045c1/Modeling-and-integration-of-photovoltaic-thermal-PVT-hybrid-solar-collectors-in-a-fifth-generation-district-heating-and-cooling-network-5GDHC.pdf,0,"5th generation, district energy",10.26868/25222708.2025.1393,Guowen Li; Yuhang Zhang; Mingzhe Liu; Zheng O'Neill; Li Song; Gang Wang; Jie Cai; Xingru Wu,8/24/2025,,,0.0
Optimization of district heating systems integrated with energy storage for enhanced economic performance,0,2025,"A possible carbon–neutral substitute for district heating systems (DHSs) that rely on fossil fuels is the idea of a heat-only small modular reactor (SMR). However, high capital …",https://www.sciencedirect.com/science/article/pii/S0029549325005709,,0,"low-temperature, district energy",10.1016/j.nucengdes.2025.114393,Ying Deng; XiaoLong Li; Shafa Guliyeva; Umriya Kenjayeva,2025-12,,https://api.elsevier.com/content/article/PII:S0029549325005709?httpAccept=text/xml,0.0
Low-Temperature District Heating Operations Using Heat Cost Allocators in Apartment Buildings,0,2025,"… In the transition to Fourth-Generation District Heating (4GDH), buildings play a key role in determining the operating temperatures. Existing heating systems have the potential to operate …",https://www.sciencedirect.com/science/article/pii/S0360132325015616,,0,"4th generation, district heating and cooling",10.1016/j.applthermaleng.2024.125363,Sung Woo Ryu; Kwang Ho Lee,2025-3,,https://api.elsevier.com/content/article/PII:S135943112403031X?httpAccept=text/xml,6.0
Reducing pumping energy in thermal grids: A study on hydraulic modeling and design approaches,0,2025,"This study investigates the hydraulic modeling of district heating and cooling systems to reduce pumping energy consumption. Key parameters such as head loss, pumping power, …",https://www.sciencedirect.com/science/article/pii/S0360544225020523,,0,"4th generation, thermal grid",10.2139/ssrn.5126882,Mohammad-Reza Kolahi; Jonathan Chambers; Stefan Mennel; Martin Patel,2025,,,0.0
Identification of District Heating and Cooling System Archetypes: a Novel Approach Applied to a Case Study in Switzerland,0,2025,… District Heating and Cooling (DHC) systems are central to the decarbonisation of thermal energy supply. For efficient development and assessment of decarbonisation strategies …,https://www.sciencedirect.com/science/article/pii/S0360544225028014,,0,"fourth generation, district heating and cooling",10.1016/j.energy.2025.137159,Luca Brauchli; Núria Duran Adroher; Willy Villasmil; Markus Auer; Edward Lucas; Philipp Schuetz; Jörg Worlitschek,2025-10,,https://api.elsevier.com/content/article/PII:S0360544225028014?httpAccept=text/xml,0.0
"Techno-economic analysis of integrated biomass gasification and alkaline electrolysis for 5th generation district energy networks in Quebec, Canada",0,2025,"This study presents a technical, thermo-economic, and environmental analysis of a biomass-based polygeneration system. This system is for fifth-generation district heating and cooling (…",https://www.sciencedirect.com/science/article/pii/S0360544225038782,,0,"4th generation, district energy",10.2139/ssrn.5357221,Jimmy Barco-Burgos; Joan Carles Bruno; Deivi Garcia; Alberto Saldaña-Robles; Aravind Ganesan; Luca Cimmino; Diego Joya-Cárdenas; José Delgado Monroy; José Colombo; Clara Isabel Ortiz Valdez,2025,,,0.0
District Heating in Lom a How a Polish City responded to EU Energy Measures towards Decarbonisation of Economy,0,2025,This paper deals with important issues of district heating (DH) decarbonisation and related DH efficiency. It demonstrates that assessment of several hundred thermo-modernised …,https://www.sciencedirect.com/science/article/pii/S0360544225038848,,0,"bi-directional, district heat pump",10.1016/j.energy.2025.138242,Mieczysław Dzierzgowski; Adam Cenian,2025-9,,https://api.elsevier.com/content/article/PII:S0360544225038848?httpAccept=text/xml,0.0
In-situ research of a district heating system to assess its capability to operate at reduced flow temperatures,0,2025,… the energy efficiency of district heating systems. This was achieved by using the heat flow surplus of the district heating system and the reduction in heat demand of buildings resulting …,https://www.sciencedirect.com/science/article/pii/S0360544225042732,,0,"fourth generation, district heat pump",10.2139/ssrn.5204306,Robert Sekret; Janusz Kotowicz,2025,,,0.0
Assessing the economic feasibility of renewable integration in district heating and cooling networks for sustainable urban development,0,2025,"… heating and cooling technologies to more modern, low-carbon ones in cities. In particular, it looks at fifth-generation district heating and cooling (… energy exchange to cut down on energy …",https://www.sciencedirect.com/science/article/pii/S0360544225044561,,0,"fifth generation, district heating and cooling",10.1016/j.energy.2025.138814,Wei Li; Muhammad Abu bakr,2025-12,,https://api.elsevier.com/content/article/PII:S0360544225044561?httpAccept=text/xml,0.0
Hydraulic thermal dynamic model of meshed district heating network based on discrete event simulation,0,2025,… Online planning and optimization of district heating (DH) … This study develops a versatile dynamic hydraulic–thermal model … The thermal computational cost is linearly correlated with the …,https://www.sciencedirect.com/science/article/pii/S0360544225045372,,0,"bidirectional, district thermal",10.1016/j.energy.2025.138895,Zichan Xie; Haichao Wang; Pengmin Hua; Risto Lahdelma,2025-12,,https://api.elsevier.com/content/article/PII:S0360544225045372?httpAccept=text/xml,0.0
Life cycle cost assessment of a positive energy district featuring a 5th-generation heating and cooling network: An Italian residential and light commercial case,0,2025,"… such as achieving positive energy outcomes and zero climate emission targets. In this context, 5th-generation district heating and cooling networks, which balance heating and cooling (…",https://www.sciencedirect.com/science/article/pii/S0378778825010291,,0,"4th generation, district heating and cooling",10.1016/j.enbuild.2025.116299,Giorgio Villa; Jacopo Famiglietti; Alice Dénarié; Marcello Aprile; Mario Motta,2025-11,,https://api.elsevier.com/content/article/PII:S0378778825010291?httpAccept=text/xml,0.0
Sizing procedure of low-enthalpy district heating and cooling heat pump plants: A case study of the Balearic Islands university campus,0,2025,This study introduces a sizing procedure of low-enthalpy district heating and cooling heat pump plants to improve operational efficiency and prevent oversizing. The approach integrates …,https://www.sciencedirect.com/science/article/pii/S037877882501312X,,0,"bi-directional, district heating and cooling",10.2139/ssrn.5184695,Pere  Antoni Bibiloni-Mulet; Yamile Díaz Torres; Iván Alonso; Jacinto Vidal-Noguera; Andreu Moià-Pol; Vincent Canals; Víctor Martínez-Moll,2025,,,0.0
Investigation on the heating performance of an ultra-low temperature air source heat pump system,0,2025,"… space heating, its heating efficiency significantly declines as ambient temperature increases … limitation, this study proposes an ultra-low temperature air source heat pump (ULT-ASHP) …",https://www.sciencedirect.com/science/article/pii/S037877882501401X,,0,"ultra-low temperature, district heat pump",10.5220/0013538100004664,Dong Huang; Qihang Zheng,2025,,,0.0
Performance study of ultra-low temperature district heating system based on mechanical subcooling heat pump,0,2025,"… district heating (ULTDH) technology faces challenges due to low heat source temperatures, which degrade heat pump … of the MS system in the district heating is researched. The results …",https://www.sciencedirect.com/science/article/pii/S073519332500795X,,0,"bidirectional, district heat pump",10.1016/j.icheatmasstransfer.2025.109369,Yuexuan Gong; Guoyuan Ma; Lei Wang; Yuepeng Jiang; Junrui Nie; Xiang Li,2025-9,,https://api.elsevier.com/content/article/PII:S073519332500795X?httpAccept=text/xml,0.0
Energy dialogue between district heating networks,0,2025,"This study evaluates the RA project, an innovative district heating system in Udine, Italy, which harnesses waste heat from a steelmaker, in alignment with the European Road Map 2050…",https://www.sciencedirect.com/science/article/pii/S0959652625017287,,0,"low temperature, district energy",10.1016/j.jclepro.2025.146378,Beatrice Marchi; Gioacchino Nardin; Anna Barazzutti; Gellio Ciotti; Simone Zanoni; Lucio E. Zavanella,2025-9,,https://api.elsevier.com/content/article/PII:S0959652625017287?httpAccept=text/xml,0.0
Designing Energy-Resilient Communities: A School-Centric Approach to Positive Energy Districts with Integrated Storage System,0,2025,"… —hold untapped potential to enhance energy resilience through demand flexibility and solar … -centered energy systems, integrating battery storage and surplus energy management to …",https://www.sciencedirect.com/science/article/pii/S0960148125014478,,0,"low temperature, district energy",10.1016/j.renene.2025.123785,Le Ding; Zhonghua Gou,2025-12,,https://api.elsevier.com/content/article/PII:S0960148125014478?httpAccept=text/xml,0.0
"Transition pathways for a gas supplied district heating network to an ultra low carbon district heating network: A case study for Holywell Park, Loughborough",0,2025,"The research work presented applies a novel model to simulate and understand options for how an existing gas-supplied district heating network (EGS-DHN) for Holywell Park, …",https://www.sciencedirect.com/science/article/pii/S0960148125015058,,0,"low-temperature, district energy",10.1016/j.renene.2025.123841,M.A. Pans; G. Claudio; P.C. Eames,2025-12,,https://api.elsevier.com/content/article/PII:S0960148125015058?httpAccept=text/xml,0.0
Stochastic optimization of photovoltaic-integrated data centers with hybrid cooling and waste heat recovery for district energy supply,0,2025,"A novel photovoltaic-integrated data center system combining hybrid free-mechanical cooling and waste heat recovery for district energy supply is proposed, addressing the multi-…",https://www.sciencedirect.com/science/article/pii/S0960148125019123,,0,"low temperature, district energy",10.1016/j.energy.2025.135838,Feng Zhou; Xuwen Tian; Yu Song; Guoyuan Ma,2025-5,,https://api.elsevier.com/content/article/PII:S036054422501480X?httpAccept=text/xml,9.0
Thermo-economic analysis of a geothermal-driven district heating network: Comparison between a water-based and a CO2-based grid,0,2025,"… liquid and vapor, at relatively low temperatures (0 C to 30 C), and heat is provided to final users by compressing vapor to reach the required outlet temperature. This makes the system …",https://www.sciencedirect.com/science/article/pii/S1359431125033861,,0,"low temperature, thermal grid",10.1016/j.applthermaleng.2025.128794,Daniele Fiaschi; Pietro Ungar; Federico Gigliotti; Andrés Meana-Fernández,2025-12,,https://api.elsevier.com/content/article/PII:S1359431125033861?httpAccept=text/xml,0.0
Stakeholder-centric model for efficient district heating: Networks interconnection and industrial waste heat in north-eastern Italy,0,2025,… district heating networks as a solution to enhance energy efficiency and accelerate the decarbonisation of thermal … integration of two independent district heating networks located within …,https://www.sciencedirect.com/science/article/pii/S2213138825002620,,0,"bi-directional, district thermal",10.2139/ssrn.5115687,Mattia Cottes; Antonella Meneghetti; Patrizia Simeoni,2025,,,0.0
Thermoeconomic performance evaluation and optimization of a geothermal heat pump system for greenhouse heating in low-temperature resources,0,2025,This study presents the design and thermoeconomic performance analysis of a geothermal-assisted heat pump system for greenhouse heating in regions with low-temperature …,https://www.sciencedirect.com/science/article/pii/S2213138825004059,,0,"low-temperature, district heat pump",10.1016/j.seta.2025.104574,Ceyhun Yilmaz; Muhammed Arslan; Nehir Tokgoz; Mehmet Kunt,2025-10,,https://api.elsevier.com/content/article/PII:S2213138825004059?httpAccept=text/xml,0.0
Research on an Hourly Heat Load Forecasting Model for District Heating Systems Based on Heterogeneous Model Fusion,0,2025,"… been widely used for DHS thermal load forecasting, their capacity … that struggle with long-term thermal inertia modeling, the … This model can provide high-precision guidance for thermal …",https://www.sciencedirect.com/science/article/pii/S2214157X25007609,,0,"bi-directional, district thermal",10.2139/ssrn.5243220,Tieliu Jiang; Wenyue Liu; Jianqing Lin; Xu Jin; Zhongyan Liu,2025,,,0.0
"Optimizing the integration of power-to-heat technologies in district energy infrastructures in Turku, Finland, using an MILP formulation",0,2025,"… decarbonize district thermal energy … district thermal energy networks in the city of Turku, Finland. Large heat pumps capable of producing district heating and cooling, high-temperature …",https://www.sciencedirect.com/science/article/pii/S2352484725006006,,0,"low temperature, district energy",10.1016/j.egyr.2025.10.031,Kim Högnabba; Frank Pettersson; Ron Zevenhoven,2025-12,,https://api.elsevier.com/content/article/PII:S2352484725006006?httpAccept=text/xml,0.0
Quantitative assessment and optimal scheduling of flexible resources in building district energy systems: A mega-scale real-world case study of 6 million,0,2025,"… district energy systems offer considerable dispatchable potential with aggregated loads and integrated energy … of a 6 million m 2 building district energy system including office buildings, …",https://www.sciencedirect.com/science/article/pii/S2352710225024428,,0,"4th generation, district energy",10.1016/j.jobe.2025.114205,Yi Zhong; Yuji Du; Ji Li; Huijin Qian; Fei Lu; Zhu Jiang; Xiaosong Zhang; Shifang Huang,2025-11,,https://api.elsevier.com/content/article/PII:S2352710225024428?httpAccept=text/xml,0.0
"Evaluating grid stress and reliability in future electricity grids across a range of demand, generation mix, and weather trends",0,2025,"… , generation mixes, and weather conditions. Our results show future grids with high percentage of non-renewable generation … electricity grids across uncertainties in generation mixes. …",https://www.sciencedirect.com/science/article/pii/S2666792425000435,,0,"4th generation, thermal grid",10.1016/j.adapen.2025.100249,Kerem Ziya Akdemir; Kendall Mongird; Cameron Bracken; Casey D. Burleyson; Jordan D. Kern; Konstantinos Oikonomou; Travis B. Thurber; Chris R. Vernon; Nathalie Voisin; Mengqi Zhao; Jennie S. Rice,2025-12,,https://api.elsevier.com/content/article/PII:S2666792425000435?httpAccept=text/xml,0.0
"A Smart Approach to Maintenance of Sustainable District Heating Systems: Techniques, Challenges, and Future Directions",0,2025,"… , district heating systems are essential for the effective distribution of energy derived from renewable sources, such as geothermal and solar thermal … energies for district heating and …",https://www.sciencedirect.com/science/article/pii/S2950345025000314,,0,"bi-directional, district thermal",10.1016/j.meaene.2025.100064,Parham Barzegaran Hosseini; Mousa Mohammadpourfard; Gülden Gökçen Akkurt; Mostafa Mohammadpourfard,2025-12,,https://api.elsevier.com/content/article/PII:S2950345025000314?httpAccept=text/xml,0.0
An integrated design model for ambient temperature district heating and cooling networks,0,2025,"… for dimensioning low temperature grids of uninsulated pipes providing heating and cooling. Based on topological information about the grid, soil properties, and heating and cooling …",https://www.tandfonline.com/doi/abs/10.1080/23744731.2025.2523198,,0,"low temperature, district heating and cooling",10.1080/23744731.2025.2523198,Søren Erbs Poulsen; Karl Tordrup,7/9/2025,,https://www.tandfonline.com/doi/pdf/10.1080/23744731.2025.2523198,0.0
Next Generation of District Cooling Systems for Tropics,0,2025,"… [20] proposed the concept of a future fourth generation of DC systems, which they defined … , and gas grids. This definition serves as a basis for exploring this new generation. In line with …",https://www.worldscientific.com/doi/abs/10.1142/9789811285134_0001,,0,"fourth generation, thermal grid",10.36227/techrxiv.175296746.63126581/v1,Muhammad Badar,7/19/2025,,,0.0
Optimizing renewable energy integration in new districts: Power-to-X strategies for improved efficiency and sustainability,24,2024,"… Moreover, the implementation of energy communities offers not just an uptick in self-… renewable energy technologies. This study evaluates the integration of renewable energy within …",https://www.sciencedirect.com/science/article/pii/S0360544224020863,,0,"4th generation, district energy",10.1016/j.energy.2024.132312,V. Battaglia; L. Vanoli,2024-10,,https://api.elsevier.com/content/article/PII:S0360544224020863?httpAccept=text/xml,18.0
Consumer involvement in the transition to 4th generation district heating,23,2020,"… In the transition towards 4th generation district heating (4GDH), supply and demand side measures have to be coordinated better than in previous generations of district heating (DH). …",https://vbn.aau.dk/en/publications/consumer-involvement-in-the-transition-to-4th-generation-district,,0,"4th generation, district energy",10.1016/j.enconman.2020.113379,Mohamed Hany Abokersh; Kangkana Saikia; Luisa F. Cabeza; Dieter Boer; Manel Vallès,2020-12,,https://api.elsevier.com/content/article/PII:S019689042030916X?httpAccept=text/xml,48.0
"Energy benefits of heat pipe technology for achieving 100 renewable heating and cooling for fifth-generation, low-temperature district heating systems",22,2021,"… This step is the first-generation district energy system (1DE or 1G). The exergy rationality of steam in heating is very low. compared to modern systems, as the following equation gives, …",https://www.mdpi.com/1996-1073/14/17/5398,,0,"4th generation, district energy",10.3390/en14175398,Birol Kılkış; Malik Çağlar; Mert Şengül,8/30/2021,"This paper addresses the challenges the policymakers face concerning the EU decarbonization and total electrification roadmaps towards the Paris Agreement set forth to solve the global warming problem within the framework of a 100% renewable heating and cooling target. A new holistic model was developed based on the Rational Exergy Management Model (REMM). This model optimally solves the energy and exergy conflicts between the benefits of using widely available, low-temperature, low-exergy waste and renewable energy sources, like solar energy, and the inability of existing heating equipment, which requires higher exergy to cope with such low temperatures. In recognition of the challenges of retrofitting existing buildings in the EU stock, most of which are more than fifty years old, this study has developed a multi-pronged solution set. The first prong is the development of heating and cooling equipment with heat pipes that may be customized for supply temperatures as low as 35 °C in heating and as high as 17 °C in cooling, by which equipment oversizing is kept minimal, compared to standard equipment like conventional radiators or fan coils. It is shown that circulating pump capacity requirements are also minimized, leading to an overall reduction of CO2 emissions responsibility in terms of both direct, avoidable, and embodied terms. In this respect, a new heat pipe radiator prototype is presented, performance analyses are given, and the results are compared with a standard radiator. Comparative results show that such a new heat pipe radiator may be less than half of the weight of the conventional radiator, which needs to be oversized three times more to operate at 35 °C below the rated capacity. The application of heat pipes in renewable energy systems with the highest energy efficiency and exergy rationality establishes the second prong of the paper. A next-generation solar photo-voltaic-thermal (PVT) panel design is aimed to maximize the solar exergy utilization and minimize the exergy destruction taking place between the heating equipment. This solar panel design has an optimum power to heat ratio at low temperatures, perfectly fitting the heat pipe radiator demand. This design eliminates the onboard circulation pump, includes a phase-changing material (PCM) layer and thermoelectric generator (TEG) units for additional power generation, all sandwiched in a single panel. As a third prong, the paper introduces an optimum district sizing algorithm for minimum CO2 emissions responsibility for low-temperature heating systems by minimizing the exergy destructions. A solar prosumer house example is given addressing the three prongs with a heat pipe radiator system, next-generation solar PVT panels on the roof, and heat piped on-site thermal energy storage (TES). Results showed that total CO2 emissions responsibility is reduced by 96.8%. The results are discussed, aiming at recommendations, especially directed to policymakers, to satisfy the Paris Agreement.",https://www.mdpi.com/1996-1073/14/17/5398/pdf,14.0
