title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
"District cooling systems: Technology integration, system optimization, challenges and opportunities for applications",119,2016,… District cooling system (DCS) has been widely used because of its low cost and high energy … This paper presents a comprehensive review on the research and applications of DCSs. …,https://www.sciencedirect.com/science/article/pii/S1364032115009144,,0,"review, model, district cooling"
Models for fast modelling of district heating and cooling networks,128,2018,"… A new model is being developed in the INDIGO project. One of … a district cooling system, including a detailed model of the piping system. The pipe model is based on the Type31 model …",https://www.sciencedirect.com/science/article/pii/S1364032117310511,,0,"review, model, district cooling"
Real time optimal control of district cooling system with thermal energy storage using neural networks,77,2019,… This study proposes a MPC strategy based on a neural network as the system model for a large district cooling system on the campus of Mississippi State University (MSU). A neural …,https://www.sciencedirect.com/science/article/pii/S0306261919300911,,0,"review, model, district cooling"
Optimization approaches in district heating and cooling thermal network,172,2017,"… In this section, a review on the most recent studies is carried … required for the model to be applicable in larger districts. Next… for a MINLP model to optimize the design of a district cooling …",https://www.sciencedirect.com/science/article/pii/S0378778816312245,,0,"review, model, district cooling"
Advanced district heating and cooling (DHC) systems,71,2015,"… District cooling, current status and future trends S. Tredinnick, G. Phetteplace 8.1 Introduction 8.2 Technological overview of typical district cooling … Deep water ‘free cooling’systems case …","https://books.google.com/books?hl=en&lr=&id=ck6dBAAAQBAJ&oi=fnd&pg=PP1&dq=review,+model,+district+cooling&ots=a87-VQcYrP&sig=3bb5qB6vTq9UssCPsE6utBfF3b8",,0,"review, model, district cooling"
Thermal energy storage in district heating and cooling systems: A review,213,2019,"… in case of district cooling. This is mainly related with the installation costs of centralized cooling systems, which are not … The model can be used for both heating and cooling applications. …",https://www.sciencedirect.com/science/article/pii/S0306261919311481,,0,"review, model, district cooling"
"District heating and cooling optimization and enhancement–Towards integration of renewables, storage and smart grid",136,2017,… Data obtained are based on the search key words ‘district heating’ or ‘district cooling’ and ‘optimization’ included in article … This will lead to novel business models on the district level. …,https://www.sciencedirect.com/science/article/pii/S1364032117300722,,0,"review, model, district cooling"
An uncertainty-based design optimization method for district cooling systems,74,2016,… From the above review it can be found that the work on the cooling load and central plant … parameters to enter the model. The regression model of the cooling loads of DCSs can be …,https://www.sciencedirect.com/science/article/pii/S0360544216301694,,0,"review, model, district cooling"
A comprehensive study of geothermal heating and cooling systems,141,2019,… our review will enhance the design and implementation of any geothermal heating or cooling … The district cooling system illustrated in Fig. 6 operates similarly but uses convective heat …,https://www.sciencedirect.com/science/article/pii/S2210670718306838,,0,"review, model, district cooling"
A novel stochastic modeling method to simulate cooling loads in residential districts,80,2017,"… district cooling consumption, the peak district cooling load, the district cooling load distribution, the district cooling … cooling loads in a district cooling system was provided in this paper. …",https://www.sciencedirect.com/science/article/pii/S0306261917310516,,0,"review, model, district cooling"
A combined spatial and technological model for the planning of district energy systems,12,2019,"… models [23]: bidirectional links which can be used in either direction between a pair of nodes (i,i1); independent bidirectional … Bidirectional links are used for the case studies described …",https://journals.aau.dk/index.php/sepm/article/view/2663,,0,"bidirectional, model, district energy"
Bidirectional linkage between a long-term energy system and a short-term power market model,12,2020,… bidirectional linkage between a long-term energy system model and an operational power market model… This combined modelling framework provides long-term energy system …,https://www.sciencedirect.com/science/article/pii/S0360544220304187,,0,"bidirectional, model, district energy"
Bidirectional low temperature networks in urban districts: A novel design methodology based on mathematical optimization,3,2019,"… In the model, we assume that all … Bidirectional low temperature district energy systems with agent-based control: Performance comparison and operation optimization. Applied Energy …",https://iopscience.iop.org/article/10.1088/1742-6596/1343/1/012111/meta,,0,"bidirectional, model, district energy"
A tale of three district energy systems: metrics and future opportunities,3,2017,"… of choice of metric on district energy systems using three case … Comparing the systems using several common energy … of high-efficiency, bidirectional district systems and how they …",https://www.osti.gov/biblio/1420138,,0,"bidirectional, model, district energy"
A review on modeling and simulation of building energy systems,610,2016,… energy model of a building under study. This paper presents a review of all the significant modeling methodologies which have been developed and adopted to model the energy …,https://www.sciencedirect.com/science/article/pii/S1364032115014239,,0,"review, models, district cooling and heating"
"A review of urban energy system models: Approaches, challenges and opportunities",661,2012,"… Indeed most of the studies identified here do consider combined heat and power and district energy situations, although our cluster includes studies that consider other planning …",https://www.sciencedirect.com/science/article/pii/S1364032112001414,,0,"review, models, district cooling and heating"
A review of data-driven building energy consumption prediction studies,1138,2018,"… models provide a practical approach to energy consumption prediction. This paper offers a review … data-driven building energy consumption prediction models, with a particular focus on …",https://www.sciencedirect.com/science/article/pii/S1364032117306093,,0,"review, models, district cooling and heating"
A review of methods to match building energy simulation models to measured data,853,2014,"… Therefore, by reconciling model outputs with measured … model outputs with measured data is known as calibration. This paper presents a detailed review of current approaches to model …",https://www.sciencedirect.com/science/article/pii/S1364032114003232,,0,"review, models, district cooling and heating"
A review of bottom-up building stock models for energy consumption in the residential sector,992,2010,"… We then illustrate the future direction of building stock models in coupling energy consumption with other outcomes, such as health impacts (Section 5). The paper concludes with a …",https://www.sciencedirect.com/science/article/pii/S0360132310000338,,0,"review, models, district cooling and heating"
Energy models for demand forecasting—A review,1345,2012,… energy needs. In this paper an attempt is made to review the various energy demand forecasting models. … are new techniques being adopted for energy demand forecasting. Bottom up …,https://www.sciencedirect.com/science/article/pii/S1364032111004242,,0,"review, models, district cooling and heating"
Heat pump and PV impact on residential low-voltage distribution grids as a function of building and district properties,116,2017,"… Base case simulations without heat pumps and PVs are included for comparison. A summary of all parameters and predefined characteristics of the neighborhoods is given in Table 2, …",https://www.sciencedirect.com/science/article/pii/S0306261916317329,,0,"5th generation, simulation, district heat pump"
Integration of large-scale heat pumps in the district heating systems of Greater Copenhagen,147,2016,"… , heat pumps can be implemented in the district heating system of the Greater Copenhagen area. … 5, the obtained price profile from the simulation is shown. The time weighted average is …",https://www.sciencedirect.com/science/article/pii/S0360544216304352,,0,"5th generation, simulation, district heat pump"
Environomic multi-objective optimisation of a district heating network considering centralized and decentralized heat pumps,143,2010,"… of designing a district heating network based around a central heat pump, considering … An environomic approach for the modeling and optimization of a district heating based on …",https://www.sciencedirect.com/science/article/pii/S0360544209004216,,0,"5th generation, simulation, district heat pump"
Future district heating systems and technologies: On the role of smart energy systems and 4th generation district heating,173,2018,… Booster heat pumps and central heat pumps in district heating … of booster heat pumps in heat pump-based district heating … into the district heating network of Aarhus - a Simulation Case …,https://www.sciencedirect.com/science/article/pii/S0360544218318796,,0,"5th generation, simulation, district heat pump"
CHP and heat pumps to balance renewable power production: Lessons from the district heating network in Stockholm,150,2017,"… discussed heat pumps a key component for integrating heating… to provide district cooling and district heating, heat pumps … on simulations and modelling of DH/DC systems with heat …",https://www.sciencedirect.com/science/article/pii/S036054421730124X,,0,"5th generation, simulation, district heat pump"
Utilizing data center waste heat in district heating–Impacts on energy efficiency and prospects for low-temperature district heating networks,195,2017,"… For the district heating network operator, the system level … heat utilization were quantified by simulating district heating … heat from DCs is typically low temperature, but heat pumps can …",https://www.sciencedirect.com/science/article/pii/S0360544217314548,,0,"5th generation, simulation, district heat pump"
Smart district heating networks–A simulation study of prosumers' impact on technical parameters in distribution networks,150,2014,… solar collectors and heat pumps on district heating distribution networks is … district heating are in this paper called prosumers. The study has mainly been performed through simulations …,https://www.sciencedirect.com/science/article/pii/S0306261914004425,,0,"5th generation, simulation, district heat pump"
Analysis of retrofit air source heat pump performance: Results from detailed simulations and comparison to field trial data,161,2011,"… The take-up of heat pumps has lagged far behind Europe and North America. However, … , interest in heat pump technology is growing. Heat pumps, particularly air source heat pumps (…",https://www.sciencedirect.com/science/article/pii/S0378778810003385,,0,"5th generation, simulation, district heat pump"
Mapping of potential heat sources for heat pumps for district heating in Denmark,141,2016,"… of the DH (district heating) supply. Here, large heat pumps for district heating is a frequently … a flexible demand for electricity and an energy efficient heat producer. The idea is to make …",https://www.sciencedirect.com/science/article/pii/S0360544215017727,,0,"5th generation, simulation, district heat pump"
An optimisation framework for thermal energy storage integration in a residential heat pump heating system,151,2017,"… systems relative to a gas boiler system are also observed in the simulation study of Cabrol and Rowley [10], although in significantly higher values. For example, it is concluded that 45% …",https://www.sciencedirect.com/science/article/pii/S0306261916302045,,0,"5th generation, simulation, district heat pump"
"Modelling, assessment and Sankey diagrams of integrated electricity-heat-gas networks in multi-vector district energy systems",266,2016,"… A multi-temporal simulation model, which has been … specific applications to multi-vector district energy systems. The network … of final demands into network energy flows while taking into …",https://www.sciencedirect.com/science/article/pii/S0306261915010259,,0,"5th generation, simulation, district energy"
Transmission-constrained unit commitment considering combined electricity and district heating networks,330,2015,"… power generation and heating supply in winter. Utilization of the heat storage capacity of existing district heating … Gabrielaitiene, “Numerical simulation of a district heating system with …",https://ieeexplore.ieee.org/abstract/document/7350237/,,0,"5th generation, simulation, district energy"
Primary energy savings through thermal storage in district heating networks,281,2011,… district heating systems is proposed. ► The analysis is conducted considering a real district heating … The simulations have been considered to be converged when the scaled residuals …,https://www.sciencedirect.com/science/article/pii/S0360544211002647,,0,"5th generation, simulation, district energy"
Optimal operation for integrated energy system considering thermal inertia of district heating network and buildings,324,2017,… for an integrated energy system (IES) combining the thermal inertia of a district heating network (DHN) … The simulation results demonstrate the benefits of the proposed model in terms of …,https://www.sciencedirect.com/science/article/pii/S030626191730497X,,0,"5th generation, simulation, district energy"
"A handbook on low-energy buildings and district-energy systems: fundamentals, techniques and examples",320,2012,"… use, such as lighting, ventilation and cooling, or heating. … to one another through district heating and cooling systems, … scenario), and for simulations in which the CO2 concentration …",https://www.taylorfrancis.com/books/mono/10.4324/9781849770293/handbook-low-energy-buildings-district-energy-systems-danny-harvey,,0,"5th generation, simulation, district energy"
Thermal monitoring and optimization of geothermal district heating systems using artificial neural network: A case study,53,2012,"… For district heating systems, Dotzauer [18] presented a method for predicting the heat demand in a district heating system. The modeling was based on the insight that the load is mainly …",https://www.sciencedirect.com/science/article/pii/S0378778812002046,,0,"5th generation, simulation, district energy"
Vehicle-to-grid for peak shaving to unlock the integration of distributed heat pumps in a swedish neighborhood,12,2020,"… V2G technology enables a bi-directional flow between an EV’s battery and the grid [8,9,10,… The study presented in this paper explores the potential of enabling a V2G bi-directional flow …",https://www.mdpi.com/682460,,0,"bi-directional, models, district heat pump"
A methodology for designing decentralised energy systems with predictive control for heat pumps and thermal storage,5,2019,"… pumps, and fuel boilers, 3) bi-directional energy flow models for simple electrical storage, hot water tank thermal storage with thermal characteristics, and a grid-connection, 4) …",https://www.e3s-conferences.org/articles/e3sconf/abs/2019/37/e3sconf_clima2019_06014/e3sconf_clima2019_06014.html,,0,"bi-directional, models, district heat pump"
Bi-directional pump configuration for increasing thermal modal instabilities threshold in high power fiber amplifiers,29,2015,"… bi-directional pump scheme increases the MI threshold by a factor of 30% as compared to the forward pumping … Beside, we apply the gain saturated coupled-mode model of transverse …",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9344/93442G/Bi-directional-pump-configuration-for-increasing-thermal-modal-instabilities-threshold/10.1117/12.2080536.short,,0,"bi-directional, models, district heat pump"
Testing integrated electric vehicle charging and domestic heating strategies for future UK housing,15,2015,"… Off-peak-load-shifting of both the vehicle charging and heat pump operation proved … of bi-directional battery operation, coupled with load controlled charging and heat pump operation—…",https://www.sciencedirect.com/science/article/pii/S0378778815301602,,0,"bi-directional, models, district heat pump"
Intelligent multi-agent system for building heat distribution control with combined gas boilers and ground source heat pump,47,2013,"… The new BMS allows bi-directional communication between the Source Agents and the users agents in the building, mediated by the Mediator Agents. In the figure, Mediator Agent(ii) …",https://www.sciencedirect.com/science/article/pii/S0378778813002132,,0,"bi-directional, models, district heat pump"
A renewable energy scenario for a new low carbon settlement in northern Italy: Biomass district heating coupled with heat pump and solar photovoltaic system,58,2020,"… In such regard, solutions at the district and urban level should consider bi-directional energy streams among buildings and electrical grids and thermal networks at different temperature …",https://www.sciencedirect.com/science/article/pii/S0360544220311981,,0,"bi-directional, models, district heat pump"
Concept development of an industrial waste heat based micro DH network,5,2015,"… energy or large-scale heat pumps) in district heating networks becomes essential in future … - the number of network pumps that should be used, especially considering bidirectional …",https://infoscience.epfl.ch/record/213395/files/7_MARGUERITE.pdf,http://scholar.google.com/https://infoscience.epfl.ch/record/213395/files/7_MARGUERITE.pdf,0,"bi-directional, models, district heat pump"
"Predictive control for energy efficient buildings with thermal storage: Modeling, stimulation, and experiments",552,2012,… a simple coil model with constant efficiency (hc for cooling coils and hh for heating coils). … FIGURE 20 Experimental results of the central cooling plant with thermal storage at University …,https://ieeexplore.ieee.org/abstract/document/6153586/,,0,"fifth generation, models, district cooling and heating"
"The integrated WRF/urban modelling system: development, evaluation, and applications to urban environmental problems",1028,2011,… decade to introduce a new generation of urbanization schemes into atmospheric models such as the Fifth-generation Pennsylvania State University–NCAR Mesoscale Model (MM5) (…,https://rmets.onlinelibrary.wiley.com/doi/abs/10.1002/joc.2158,,0,"fifth generation, models, district cooling and heating"
"Modeling sustainability: population, inequality, consumption, and bidirectional coupling of the Earth and Human Systems",160,2016,… Most current climate models have since switched to fully coupled … if the model fails to consider bidirectional feedbacks between different coupled components of systems that the model …,https://academic.oup.com/nsr/article-abstract/3/4/470/2669331,,0,"bidirectional, models, district cooling and heating"
Ten questions on urban building energy modeling,209,2020,… district energy assessment KU Leuven Modelica based reduced order model District energy … different methods to conduct two-way coupling of building energy and urban atmosphere …,https://www.sciencedirect.com/science/article/pii/S0360132319307206,,0,"bidirectional, models, district cooling and heating"
Reversible bidirectional shape‐memory polymers,417,2013,… (ADs) expand during cooling and collapse during heating in the … model was derived for this rbSMP system correlating the macroscopic reversible shape shift during heating and cooling …,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201300880,,0,"bidirectional, models, district cooling and heating"
High-power bidirectional DC–DC converter for aerospace applications,329,2012,… of the bidirectional Dual Active Bridge (DAB) DC-DC converter by proposing a new model that … The proposed model can be used to predict the converter efficiency at any desired …,https://ieeexplore.ieee.org/abstract/document/6135512/,,0,"bidirectional, models, district cooling and heating"
Analysis and modeling of high-power phosphor-coated white light-emitting diodes with a large surface area,37,2014,"… seen that the bidirectional thermal model, which includes the heat flow … heat flow path through the top surface of the LED package. In this paper, a bidirectional thermal resistance model …",https://ieeexplore.ieee.org/abstract/document/6849999/,,0,"bidirectional, models, district cooling and heating"
Two-way reversible shape memory effects in a free-standing polymer composite,150,2011,"… two-way shape memory (2W-SM) effects was demonstrated by one of the authors (Mather). However, to achieve two-way … A simple analytic model considering the programming stress …",https://iopscience.iop.org/article/10.1088/0964-1726/20/6/065010/meta,,0,"bidirectional, models, district cooling and heating"
An evaluation of the HVAC load potential for providing load balancing service,732,2012,"… -serving entities where the two-way communication smart grid … a simplified HVAC model at the central controller to forecast … Ma, and VV Viswanathan, “The wide-area energy storage …",https://ieeexplore.ieee.org/abstract/document/6168821/,,0,"bidirectional, models, district cooling and heating"
Properties and mechanism of two-way shape memory polyurethane composites,131,2010,"… and two-way SME mechanism are investigated systematically. The results show that two-way shape memory behaviors, ie, bending upon heating and reverse bending upon cooling, …",https://www.sciencedirect.com/science/article/pii/S026635381000031X,,0,"bidirectional, models, district cooling and heating"
"Multiscale two-way embedding schemes for free-surface primitive equations in the “Multidisciplinary Simulation, Estimation and Assimilation System”",137,2010,… two-way nesting are presented in realistic multiscale simulations with data assimilation for the middle Atlantic Bight shelfbreak region off … structured models includes fully implicit two-way …,https://link.springer.com/article/10.1007/s10236-010-0349-4,,0,"bidirectional, models, district cooling and heating"
Development of an 85-kW bidirectional quasi-Z-source inverter with DC-link feed-forward compensation for electric vehicle applications,203,2013,"… bidirectional quasi-Z-source inverter (BQ-ZSI) during the regeneration mode, ie, when the power flows from the ac … in renewable energy area, modeling, and application of thermoelectric …",https://ieeexplore.ieee.org/abstract/document/6408359/,,0,"bidirectional, models, district cooling and heating"
"Thermally-induced two-way shape memory polymers: Mechanisms, structures, and applications",155,2019,"… have been developed to exhibit two-way shape memory effect and there … model, the elastomeric polymer acts as a spring and the crystalline network serves to switch action. By heating …",https://www.sciencedirect.com/science/article/pii/S138589471931191X,,0,"bidirectional, models, district cooling and heating"
Entropy generation in Darcy-Forchheimer bidirectional flow of water-based carbon nanotubes with convective boundary conditions,124,2018,… Heat transport characteristics are discussed via nonlinear radiation and heat source/sink. A fluid saturates porous space characterizing Darcy-Forchheimer model. Let us assume that u …,https://www.sciencedirect.com/science/article/pii/S0167732218323614,,0,"bidirectional, models, district cooling and heating"
Impact of climate change heating and cooling energy use in buildings in the United States,306,2014,… This study also conducted a simple degree day analysis and compared the results with energy simulations. The balance point used in this study was 18.3 C (65 F) [13] for all the cities. …,https://www.sciencedirect.com/science/article/pii/S0378778814005726,,0,"fifth generation, simulation, district heating and cooling"
A real-time model predictive control for building heating and cooling systems based on the occupancy behavior pattern detection and local weather forecasting,279,2014,"… Figure 21 shows the predicted and measured cooling power from July 5 to July 10, 2010. The identified parameter is coefficient of performance of heat pump (COP), which is 2.5 in this …",https://link.springer.com/article/10.1007/s12273-013-0142-7,,0,"fifth generation, simulation, district heating and cooling"
Effect of MWCNT–Fe3O4/water hybrid nanofluid on the thermal performance of ribbed channel with apart sections of heating and cooling,82,2019,"… simulation is performed to simulate the laminar forced convection of a nanofluid in a ribbed channel with apart heating (cooling… simulation. The velocity field, temperature distribution and …",https://link.springer.com/article/10.1007/s10973-018-7483-5,,0,"fifth generation, simulation, district heating and cooling"
Low exergy (LowEx) heating and cooling systems for sustainable buildings and societies,234,2012,"Heating, cooling and lighting appliances in buildings account for more than one third of the world's primary energy demand and there are great potentials, which can be obtained …",https://www.sciencedirect.com/science/article/pii/S1364032111003856,,0,"fifth generation, simulation, district heating and cooling"
Review of building energy modeling for control and operation,554,2014,"… based and data-driven) modeling approaches. This paper summarizes the existing efforts in this area as well as other critical areas related to building energy modeling, such as short-…",https://www.sciencedirect.com/science/article/pii/S1364032114003815,,0,"5th generation, simulation, district cooling and heating"
"Modeling, experimental study and optimization on low-temperature waste heat thermoelectric generator system",484,2010,"… inside the thermoelectric device, and the heat leak through … heat recovery in industry area, a low-temperature waste heat … of heat transfer irreversibility on thermoelectric generation …",https://www.sciencedirect.com/science/article/pii/S0306261910000449,,0,"5th generation, simulation, district cooling and heating"
Coordinating occupant behavior for building energy and comfort management using multi-agent systems,424,2012,"… throughout the simulation including zone energy usage, zone temperatures, occupant satisfaction levels, cumulative energy usage, and actions taken by agents during the simulation. …",https://www.sciencedirect.com/science/article/pii/S0926580511002196,,0,"5th generation, simulation, district cooling and heating"
Multiple community energy storage planning in distribution networks using a cost-benefit analysis,154,2017,… Community Energy Storage (CES) units in a distribution system with photovoltaic (PV) generation… Modeling of financial incentives for investments in energy storage systems that promote …,https://www.sciencedirect.com/science/article/pii/S0306261916319274,,0,"5th generation, simulation, district heating"
Modelica buildings library,586,2014,"… The library supports rapid prototyping, as well as design and operation of building energy … heating, ventilation and air-conditioning systems, multi-zone heat transfer and multi-zone …",https://www.tandfonline.com/doi/abs/10.1080/19401493.2013.765506,,0,"5th generation, simulation, district heating"
Smart Energy Europe: The technical and economic impact of one potential 100% renewable energy scenario for the European Union,666,2016,"… System, thus ensuring that the radical technological changes necessary can be simulated … indicated that a combination of heat pumps in rural areas with district heating in urban areas, …",https://www.sciencedirect.com/science/article/pii/S1364032116002331,,0,"5th generation, simulation, district heating"
Net zero energy buildings: A consistent definition framework,1039,2012,"… for large regions while district heating/cooling or biomass may … In the evaluation of electricity and district heating/cooling … calculations or simulations on load and generation, without …",https://www.sciencedirect.com/science/article/pii/S0378778812000497,,0,"5th generation, simulation, district heating"
Review on modeling of vapor compression chillers: District cooling perspective,12,2020,… Energy consumption and its associated consequences can be reduced by implementing district cooling … compression chillers used widely in district cooling plants have been a subject of …,https://www.worldscientific.com/doi/abs/10.1142/S2010132520300037,,0,"fifth-generation, simulation, district cooling"
A double-layer planning method for integrated community energy systems with varying energy conversion efficiencies,62,2020,"… distribution network and the ICES are supposed to be bi-directional:(25) P e , t ⩽ P cap,grid … In this paper, a double-layer planning model for an integrated community energy system is …",https://www.sciencedirect.com/science/article/pii/S0306261920311958,,0,"bi-directional, model, district heating"
Examining the bi-directional long run relationship between renewable energy consumption and GDP growth,300,2013,"… Since the main goal of this study is to examine the bi-directional long run relationship between renewable energy consumption and GDP growth in low, lower middle, upper middle and …",https://www.sciencedirect.com/science/article/pii/S1364032113000932,,0,"bi-directional, model, district heating"
Adaptive negotiation agent for facilitating bi-directional energy trading between smart building and utility grid,59,2013,… negotiation model for facilitating the bi-directional energy … in developing the negotiation model. The AABS based negotiation … rational deals in bi-directional energy trading by maximizing …,https://ieeexplore.ieee.org/abstract/document/6477198/,,0,"bi-directional, models, district heating"
Bi-directional coupling in strain-mediated multiferroic heterostructures with magnetic domains and domain wall motion,41,2018,"… For BD modeling, the saturated state initiated to +x direction gives more hindrance to the subsequent relaxation due to the strong bi-directional coupling between strain and …",https://link.springer.com/content/pdf/10.1038/s41598-018-23020-2.pdf,http://scholar.google.com/https://link.springer.com/content/pdf/10.1038/s41598-018-23020-2.pdf,0,"bi-directional, models, district heating"
Non-uniform temperature district heating system with decentralized heat pumps and standalone storage tanks,42,2019,"In this work, the novel concept of non-uniform temperature district heating (NUTDH) system with decentralized heat pumps and standalone heat storage units (HPHS) is proposed. In the …",https://www.sciencedirect.com/science/article/pii/S0360544218325830,,0,"bidirectional, model, district heat pump"
Comparative performance assessment of a novel cogeneration solar-driven building energy system integrating with various district heating designs,42,2020,"… district heating grids, is proposed and modeled. The solar system uses photovoltaic-thermal panels and has neither a battery nor a heat pump. … make successful two-way interaction with …",https://www.sciencedirect.com/science/article/pii/S0196890420306452,,0,"bidirectional, model, district heat pump"
System frequency control by heat pump water heaters (HPWHs) on customer side based on statistical HPWH model in power system with a large penetration of …,35,2010,… on the assumption of a two-way communication network has been proposed. The control period is determined in this method based on a statistical HPWH model which is designed with …,https://ieeexplore.ieee.org/abstract/document/5666067/,,0,"bidirectional, model, district heat pump"
"Coordination of heat pumps, electric vehicles and AGC for efficient LFC in a smart hybrid power system via SCA-based optimized FOPID controllers",50,2018,"… bidirectional power flow between the controllable loads and the power grid. The contribution of water heaters and heating, … of electric vehicles (EVs) and heat pump (HPs) to contribute in …",https://www.mdpi.com/262952,,0,"bidirectional, model, district heat pump"
Crystal structure prediction via particle-swarm optimization,2152,2010,… global minimization of free-energy surfaces merging total-energy calculations via PSO tech… the fifth generation with only 120 structures at 0 GPa. The history plot of the simulations by …,https://journals.aps.org/prb/abstract/10.1103/PhysRevB.82.094116,,0,"fifth generation, simulation, district cooling"
Multiple access and two-way channels with energy harvesting and bi-directional energy cooperation,45,2013,"… were first considered in previous work with unidirectional energy transfer, and … , the bi-directional extension of the energy cooperation model is considered. Using an equivalent energy …",https://ieeexplore.ieee.org/abstract/document/6502989/,,0,"bi-directional, models, district cooling"
Full waveform inversion with wave equation bi-directional illumination optimization,15,2013,"… wave-field and illumination energy especially for complex model. In this paper, we … energy to compensate the deep region using illumination analysis, and then invert the velocity model …",http://en.dzkx.org/article/doi/10.6038/pg20130624,,0,"bi-directional, models, district cooling"
Analysis of bi-directional ducted tidal turbine performance,41,2016,"… bi-directional ducted rotors, little research published to date has focused on this topic. Setoguchi et al. [10] test a range of bi-directional … authors designed a bi-directional ducted turbine …",https://www.sciencedirect.com/science/article/pii/S2214166916300480,,0,"bi-directional, models, district cooling"
"Exploring the bi-directional long run relationship between urbanization, energy consumption, and carbon dioxide emission",260,2012,… Since the main goal of this study is to examine the long run bi-directional relationship between urbanization (URBAN) and energy consumption (ENCOM) and the bi-directional long run …,https://www.sciencedirect.com/science/article/pii/S0360544212006743,,0,"bi-directional, models, district cooling"
Short-term prediction of residential power energy consumption via CNN and multi-layer bi-directional LSTM networks,92,2019,"… We also evaluated a Bi-directional LSTM (BDLSTM) in terms of its performance for power energy consumption. The concept of a (BDLSTM) arose from a bidirectional RNN [48], which …",https://ieeexplore.ieee.org/abstract/document/8945363/,,0,"bi-directional, models, district cooling"
Scavenging energy from ultra-low frequency mechanical excitations through a bi-directional hybrid energy harvester,137,2018,"… A bi-directional hybrid energy harvester (HEH) is presented in this paper to scavenge energy from … Specifically, the two piezoelectric beams work as a conventional piezoelectric energy …",https://www.sciencedirect.com/science/article/pii/S0306261918302113,,0,"bi-directional, models, district cooling"
Smart household operation considering bi-directional EV and ESS utilization by real-time pricing-based DR,446,2014,… bi-directional utilization possibility for EV and energy … modeling of a home energy management (HEM) structure is provided for this purpose. A distributed small-scale renewable energy …,https://ieeexplore.ieee.org/abstract/document/6901266/,,0,"bi-directional, models, district cooling"
"… , energy consumption and CO2 emissions in OECD (Organization for Economic Co-operation and Development)'s transport sector: A fully modified bi-directional …",281,2014,"… This paper explores the bi-directional long-run relationship between energy consumption … bi-directional relationship between CO 2 emissions and economic growth, road sector energy …",https://www.sciencedirect.com/science/article/pii/S0360544213011183,,0,"bi-directional, models, district cooling"
Investigating sources of measured forest-atmosphere ammonia fluxes using two-layer bi-directional modelling,22,2017,"… , we used the biophysical bi-directional surface model SURFATM-NH 3 in combination with a physiologically based leaf photosynthesis-stomatal conductance model (Collatz et al., 1991…",https://www.sciencedirect.com/science/article/pii/S0168192317300412,,0,"bi-directional, models, district cooling and heating"
"Hybrid micro-grids exploiting renewables sources, battery energy storages, and bi-directional converters",24,2019,"… bi-directional energy flows. The micro-grid nodes are the main grid, the RES and the energy … This model is further sustained by the new products emerging in the market, since new solar …",https://www.mdpi.com/576954,,0,"bi-directional, models, district cooling and heating"
Deep bi-directional recurrent networks over spectral windows,54,2015,"… Specifically, we use a deep bi-directional LSTM RNN [6] that recurrently … The model consists of several stacked bi-directional LSTM RNNs (up to 6 in our case), where each bi-directional …",https://ieeexplore.ieee.org/abstract/document/7404777/,,0,"bi-directional, models, district cooling and heating"
Optimization of thermoelectric heat pumps by operating condition management and heat exchanger design,80,2012,… for improving thermoelectric heat pump performance by … and design optimization of the heat exchangers linked to the TEMs… heat pump unit considered in this study comprises three heat …,https://www.sciencedirect.com/science/article/pii/S0196890412000611,,0,"fifth generation, model, district heat pump"
The role of district heating in the future Danish energy system,246,2012,… Large heat pumps may be installed in the district heating network utilizing excess power production from wind turbines when there is plenty of wind. The district heating system may then …,https://www.sciencedirect.com/science/article/pii/S0360544212004628,,0,"fifth generation, model, district heat pump"
Comfort-constrained distributed heat pump management,82,2011,"… heating demand to the electrical load can be met efficiently with colocated renewable generation… Thus, this work focuses on applying the proposed distributed heat pump control …",https://www.sciencedirect.com/science/article/pii/S1876610211019382,,0,"fifth generation, model, district heat pump"
Reduction of heat pump induced peak electricity use and required generation capacity through thermal energy storage and demand response,149,2017,"… a detailed emulator model for the hot water storage tank and a heat pump performance map to … dependency of the heat pump output. In addition, the heating control system employs an …",https://www.sciencedirect.com/science/article/pii/S0306261917302854,,0,"fifth generation, model, district heat pump"
A review of district heating systems: modeling and optimization,111,2016,"The ever-increasing demand for heating in different sectors, along with more preventative … countries to seek new alternatives to heat buildings such as district heating system (DHS). …",https://www.frontiersin.org/articles/10.3389/fbuil.2016.00022/full,,0,"review, simulation, district heating"
Optimal utilisation of heat demand in district heating system—A case study,50,2014,"… This paper presents the results of a model study of a district heating system (DHS). As a … /simulation of district heating and electricity generation. During the years, over 50 district heating …",https://www.sciencedirect.com/science/article/pii/S1364032113007089,,0,"review, simulation, district heating"
Introducing modern heat pumps to existing district heating systems–Global lessons from viable decarbonizing of district heating in Finland,82,2019,"… heat pumps in existing district heating systems. The study uses three types of systems to simulate how increasing the share of heat … However, interviews and the literature review showed …",https://www.sciencedirect.com/science/article/pii/S036054421832067X,,0,"review, simulation, district heating"
Towards next generation district heating in Finland,105,2016,"… Finnish district heating towards the future generation. Authors, after an extensive review of the existing district heating … Simulations are usually used to perform different energy scenarios …",https://www.sciencedirect.com/science/article/pii/S1364032116303768,,0,"review, simulation, district heating"
