title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Improved flexibility with large-scale variable renewable power in cities through optimal demand side management and power-to-heat conversion,172,2016.0,"… Throughout this paper, the heat pumps and electric boilers are dimensioned to the VRE nameplate electric power with the HP covering 50% of the maximum produced …",https://www.sciencedirect.com/science/article/pii/S0196890416307154,,0,"heat pump, demand side management"
A model predictive control approach for demand side management of residential power to heat technologies,20,2016.0,… An appropriate MPC design is presented based on a heat pump with a floor heating system and the potential of demand-side management in the residential sector demonstrated. The …,https://ieeexplore.ieee.org/abstract/document/7513903/,,0,"heat pump, demand side management"
Feasibility and potential of thermal demand side management in residential buildings considering different developments in the German energy market,53,2016.0,… of future potential for residential thermal demand side management concepts like 2DSM. This … The share of heat pump supply systems in new build housing increased from 0.8% in 2000 …,https://www.sciencedirect.com/science/article/pii/S0196890415006007,,0,"heat pump, demand side management"
Optimized demand side management and minimized battery storage for high selfconsumption with PV-driven low-part-load heat pumps,2,2016.0,… : Heat pumps for domestic applications have shown to be an intelligent option for demand side management … New commercially available heat pump systems are supplied with variable …,https://www.researchgate.net/profile/Florian-Kiefer/publication/304621611_Optimized_Demand_Side_Management_and_Minimized_Battery_Storage_for_High_Self-Consumption_with_PV-Driven_Low-Part-Load_Heat_Pumps/links/577cde7a08ae355e74f2c6a0/Optimized-Demand-Side-Management-and-Minimized-Battery-Storage-for-High-Self-Consumption-with-PV-Driven-Low-Part-Load-Heat-Pumps.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Florian-Kiefer/publication/304621611_Optimized_Demand_Side_Management_and_Minimized_Battery_Storage_for_High_Self-Consumption_with_PV-Driven_Low-Part-Load_Heat_Pumps/links/577cde7a08ae355e74f2c6a0/Optimized-Demand-Side-Management-and-Minimized-Battery-Storage-for-High-Self-Consumption-with-PV-Driven-Low-Part-Load-Heat-Pumps.pdf,0,"heat pump, demand side management"
Combined energy hub optimisation and demand side management for buildings,86,2016.0,"… with proper home demand side management was evaluated … supply side optimisation and demand side management to … integrating both supply and demand side management, has …",https://www.sciencedirect.com/science/article/pii/S0378778816304765,,0,"heat pump, demand side management"
Demand-side management of domestic electric water heaters using approximate dynamic programming,73,2016.0,… heat pump water heaters. The current trend of research according to the peak load management … The DEWHs are often selected for demand side management projects because both …,https://ieeexplore.ieee.org/abstract/document/7536214/,,0,"heat pump, demand side management"
Demand Side Management for heating controls in Microgrids,24,2016.0,"This paper presents a direct load control based demand side management (DSM) algorithm that performs peak shaving considering time-varying renewable generation, and thermal …",https://www.sciencedirect.com/science/article/pii/S2405896316301239,,0,"heat pump, demand side management"
Combined residential demand side management strategies with coordination and economic analysis,113,2016.0,… In this paper combined demand side management strategy for residential consumers is … an energy management system that combines demand side management strategies with a view …,https://www.sciencedirect.com/science/article/pii/S014206151600017X,,0,"heat pump, demand side management"
Assessment of the cost and environmental impact of residential demand-side management,43,2016.0,"… Billinton, “Effects of load sector demand side management applications in … of demand side management to reduce carbon dioxide emissions associated with the operation of heat pumps,…",https://ieeexplore.ieee.org/abstract/document/7439831/,,0,"heat pump, demand side management"
Demand side management for a residential customer in multi-energy systems,114,2016.0,… automated energy management system (EMS) based on a reinforcement learning (RL) algorithm to motivate residential customers for participating in demand side management (DSM) …,https://www.sciencedirect.com/science/article/pii/S2210670716300105,,0,"heat pump, demand side management"
Demand side management system for future buildings,14,2016.0,… This paper has presented a demand-side management (DSM) scheme for the autonomous DC microgrid of a residential building. The appliances have been automatically switching ‘ON…,https://ieeexplore.ieee.org/abstract/document/7936058/,,0,"heat pump, demand side management"
Assessing the potential of residential HVAC systems for demand-side management,12,2016.0,"… heating, ventilation and air conditioning systems to contribute to dynamic demand-side management… them in a planning based demand-side management methodology. The thermal …",https://ieeexplore.ieee.org/abstract/document/7781193/,,0,"heat pump, demand side management"
Cost minimization by optimization of electricity generation and demand side management,19,2016.0,… demand to the generation. A long term change of the electricity demand is called Demand side Management (… for DSM: • Peak Clipping: Positive control power reduce the peak demand …,https://ieeexplore.ieee.org/abstract/document/7569489/,,0,"heat pump, demand side management"
Predictive demand-side management in district heating and cooling connected buildings,4,2016.0,"… Cooling energy can be produced, for example, with absorption technique, heat pumps, or a direct heat transfer from deep water sources. DC is one option among other cooling methods …",https://aaltodoc.aalto.fi/handle/123456789/22197,,0,"heat pump, demand side management"
Comparison of load shifting incentives for low-energy buildings with heat pumps to attain grid flexibility benefits,141,2016.0,… of load shifting and demand side flexibility for improving … to what extent residential heat pumps participating in load shifting … Demand response is a form of demand-side management for …,https://www.sciencedirect.com/science/article/pii/S0306261916300162,,0,"heat pump, demand side management"
Is real-time electricity pricing suitable for residential users without demand-side management?,78,2016.0,"… with heat pumps or any other type of electric-based heating system, can adopt smart temperature controllers that react to price signals, so that the operation of the heating system reacts …",https://www.sciencedirect.com/science/article/pii/S0360544216305187,,0,"heat pump, demand side management"
Generation of flexible domestic load profiles to evaluate demand side management approaches,96,2016.0,… Adding heat demand profiles to exploit flexibility from heat pumps and air conditioning systems is left for future work. The source code of the ALPG can be found at: https://www.utwente.…,https://ieeexplore.ieee.org/abstract/document/7513873/,,0,"heat pump, demand side management"
Active thermal management for residential air source heat pump systems,1,2016.0,… Dazu zählen die „Demand-Response “-und die „Demand Side Management “-Technik. Durch ein geschicktes Lastmanagement können mit diesen Verfahren potentielle …,https://publications.rwth-aachen.de/record/571311/,,0,"heat pump, demand side management"
Large electric load fluctuations in energy-efficient buildings and how to suppress them with demand side management,4,2016.0,"… buildings, the heating systems we consider are heat pumps with a constant coefficient of performance (COP) ϵCOP = 3. This is reasonable for modern ground source heat pumps. …",https://ieeexplore.ieee.org/abstract/document/7856328/,,0,"heat pump, demand side management"
Impact of customers flexibility in heat pumps scheduling for demand side management,18,2017.0,"… , Demand Response (DR) and Demand Side Management (… DSM purposes is the electric heat pump. This paper aims at … in the management of electric heat pumps for space heating. …",https://ieeexplore.ieee.org/abstract/document/7977681/,,0,"heat pump, demand side management"
Demand side management in microgrids for load control in nearly zero energy buildings,102,2017.0,… Heat generation is done by a geothermal source heat pump system. Geothermal source heat pumps use less energy than conventional ones as the ground limits cold source …,https://ieeexplore.ieee.org/abstract/document/7862263/,,0,"heat pump, demand side management"
Evolving practice of demand-side management,135,2017.0,"… In all three sectors, heat pumps are the technology with the greatest promise for saving energy and reducing CO2 emissions. In the industrial sector, electric arc furnaces have a …",https://ieeexplore.ieee.org/abstract/document/8944235/,,0,"heat pump, demand side management"
Impact of demand-side management on thermal comfort and energy costs in a residential nZEB,45,2017.0,… thermostat placed in the living room and whose settings are further explained in Section 2.3; the water supply temperature is calculated with the heat pump performance map model. …,https://www.mdpi.com/2075-5309/7/2/37,,0,"heat pump, demand side management"
Demand side management in refrigeration applications,27,2017.0,"… In the same way, thermal energy storage systems can be used together with heat pumps for implementing demand side management strategies [9], such as peak shaving or night load …",https://iieta.org/sites/default/files/Journals/IJHT/35.Sp01_08.pdf,http://scholar.google.com/https://iieta.org/sites/default/files/Journals/IJHT/35.Sp01_08.pdf,0,"heat pump, demand side management"
Thermal energy storage coupled with PV panels for demand side management of industrial building cooling loads,164,2017.0,"… In particular, as far as the installation of heat pumps is … units improves heat pump efficiency and reduces heat pump size by … of TES for demand side management of thermal loads, using …",https://www.sciencedirect.com/science/article/pii/S0306261916300058,,0,"heat pump, demand side management"
Adaptive heat pump and battery storage demand side energy management,1,2017.0,… demand side energy management including heat pump operation has been studied under the assumption of the customer's ability to shift energy load [4]. In energy management using …,https://www.e3s-conferences.org/articles/e3sconf/abs/2017/10/e3sconf_asee2017_00162/e3sconf_asee2017_00162.html,,0,"heat pump, demand side management"
Residential load management in an energy hub with heat pump water heater,82,2017.0,… with a heat pump and coordination of all considered resources. The heat pumps are the … appliance scheduling can yield great success in demand side management (DSM) [31]. In this …,https://www.sciencedirect.com/science/article/pii/S030626191731382X,,0,"heat pump, demand side management"
Demand Side Management in the built environment by means of heat pumps,0,2017.0,"… The model is set up for heating, cooling and hot water production in order to evaluate … of demand side management (DSM) control strategies, with a specific focus on load management. …",https://iris.univpm.it/handle/11566/245458,,0,"heat pump, demand side management"
Evaluation of the potential of electric storage using decentralized demand side management algorithms,6,2017.0,"… a demand side management strategy, developed within the context of the GridSense project. GridSense is a multi-objective energy management … this study the heat pump electric power …",https://www.sciencedirect.com/science/article/pii/S1876610217346064,,0,"heat pump, demand side management"
Demand side management using DADR automation in the peak load reduction,40,2017.0,"… performing cooling or heating processes, such as refrigeration, HVAC systems, electrical heating systems (including heat pumps), or storage tanks for Domestic Hot Water heating. …",https://www.sciencedirect.com/science/article/pii/S1364032116305408,,0,"heat pump, demand side management"
The use of distributed thermal storage in district heating grids for demand side management,11,2017.0,"… control algorithm can significantly influence the heat demand profile of the connected buildings. As a results, active control of … for demand side management in district heating systems is …",https://arxiv.org/abs/1702.06005,,0,"heat pump, demand side management"
The addition of heat pump electricity load profiles to GB electricity demand: Evidence from a heat pump field trial,194,2017.0,"… demand occurs in the evening. Analysis is carried out on how heat pump ADMD varies with number of heat pumps … on heat pump efficiency, heat demand or other uses of the heat data. …",https://www.sciencedirect.com/science/article/pii/S0306261917308954,,0,"heat pump, demand side management"
Scheduling of demand‐side resources for a building energy management system,15,2017.0,… Demand-side management is considered to be one of the fundamental solutions to manage peak load and reduce overall electricity consumption at the time of insufficient capacity or …,https://onlinelibrary.wiley.com/doi/abs/10.1002/etep.2369,,0,"heat pump, demand side management"
Strategy analysis of demand side management on distributed heating driven by wind power,20,2017.0,"… heating to be generalized, while the intermittent and volatile wind power does not necessarily coincide with electric load demand, hence demand side management … of heat pump. In the …",https://www.sciencedirect.com/science/article/pii/S1876610217306781,,0,"heat pump, demand side management"
Residential heat pump as flexible load for direct control service with parametrized duration and rebound effect,81,2017.0,"… of an aggregator controlling residential heat pumps to offer a direct control flexibility service. … Results show that with a set of one hundred heat pumps, a load aggregator could expect to …",https://www.sciencedirect.com/science/article/pii/S0306261916315975,,0,"heat pump, demand side management"
"Demand Side Management Using PV, Heat Pumps and Batteries: Effects on Community and Building Level",0,2017.0,… This study examines how the energy management … house with exhaust air heat pump and photovoltaic system is … community occurred when the heat pumps were controlled by the PV …,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1153727,,0,"heat pump, demand side management"
A comparison of the effects of energy management using heat pump water heaters and batteries in photovoltaic-installed houses,44,2017.0,"… the economic effects of demand response management using heat pump water heaters (… conventional operation, because running the heat pumps during the daytime increases their …",https://www.sciencedirect.com/science/article/pii/S0196890417305162,,0,"heat pump, demand side management"
Optimization-based identification and quantification of demand-side management potential for distributed energy supply systems,29,2017.0,"… for demand-side management (DSM) in energy supply systems. Optimization of energy supply systems usually … Thereby, possible changes on the demand side are neglected. However, …",https://www.sciencedirect.com/science/article/pii/S0360544217310770,,0,"heat pump, demand side management"
Assessing the demand side management potential and the energy flexibility of heat pumps in buildings,76,2018.0,"… State of the Art Review of DSM Technologies for Air Conditioning and Heat Pumps In this section, the process of how demand side management can be realized in the HVAC (heating …",https://www.mdpi.com/1996-1073/11/7/1846,,0,"heat pump, demand side management"
Demand-side management of air-source heat pump and photovoltaic systems for heating applications in the italian context,26,2018.0,"… This study proposes and tests two control strategies for demand-side management, based on instantaneous PV power production by means of dynamic simulations. A coupled …",https://www.mdpi.com/2076-3298/5/12/132,,0,"heat pump, demand side management"
Energy flexible building through smart demand-side management and latent heat storage,146,2018.0,"… can supply high energy demand and provide power flexibility along with economic savings. … demand. The heat pump was connected directly to the underfloor heating manifold, and the …",https://www.sciencedirect.com/science/article/pii/S0306261918312170,,0,"heat pump, demand side management"
Demand side management in urban district heating networks,116,2018.0,"… a realistic demand side management mechanism in an urban district heating network (DHN… including the circulating pump, the distribution network, the building space heating (SH) and …",https://www.sciencedirect.com/science/article/pii/S0306261918312765,,0,"heat pump, demand side management"
PV driven heat pumps for the electric demand-side management: Experimental results of a demonstrative plant,4,2018.0,"… in the management of the electric energy demand (DSM, demand side management), … absorbed electricity and the coordination of the heat pumps operation with other electric loads [5]. …",https://ieeexplore.ieee.org/abstract/document/8493492/,,0,"heat pump, demand side management"
Demand side management analysis of a commercial water loop heat pump system,5,2018.0,"… A water loop heat pump (WLHP) system coupled to the HVAC and refrigeration utilities of a supermarket was studied according to a demand side management (DSM) approach, …",https://air.uniud.it/handle/11390/1134985,,0,"heat pump, demand side management"
City scale demand side management in three different-sized district heating systems,35,2018.0,… heat demand. The aim of this study is to analyze how different demand side management control … A city scale heat demand model is constructed from the hourly heat consumption data …,https://www.mdpi.com/1996-1073/11/12/3370,,0,"heat pump, demand side management"
Distributed model predictive control for building demand-side management,17,2018.0,"… Predictive Control (MPC) approach to demand-side management in buildings, which encompasses heating… Heat pump: The behaviour of a heat pump at each time k is modeled as …",https://ieeexplore.ieee.org/abstract/document/8550233/,,0,"heat pump, demand side management"
"Energy efficiency, demand side management and energy storage technologies–A critical analysis of possible paths of integration in the built environment",235,2018.0,… demand side management (DSM) together with that of energy storage systems. DSM refers to changes on the demand side … Demand side management [157] should be the starting point …,https://www.sciencedirect.com/science/article/pii/S136403211830501X,,0,"heat pump, demand side management"
Impacts of demand-side management on electrical power systems: A review,226,2018.0,"… Strategic load growth is defined as increased electrical energy load and is normally induced by utilities through dual fuel heating, heat pumps, thermal storage (thermal energy is stored …",https://www.mdpi.com/1996-1073/11/5/1050,,0,"heat pump, demand side management"
Development of Advanced Heat Pump and Thermal Storage Systems Capable of Cost Effective Demand Side Management,0,2018.0,"… heat pumps domestic retrofit application is possible and when combined with energy storage, demand side management (DSM) control strategies… wind generation with heating demand. …",https://pure.ulster.ac.uk/files/76985658/2018WilsonCCPhD.pdf,http://scholar.google.com/https://pure.ulster.ac.uk/files/76985658/2018WilsonCCPhD.pdf,0,"heat pump, demand side management"
Human in the loop heterogeneous modelling of thermostatically controlled loads for demand side management studies,11,2018.0,"… control of TCLs and similar loads (refrigeration, electric space and/or water heating, air conditioners, heat pumps, … frequency control or short term operating reserve [2]. DR actions alter …",https://www.sciencedirect.com/science/article/pii/S0360544217321631,,0,"heat pump, demand side management"
Potential of demand side response aggregation for the stabilization of the grids frequency,40,2018.0,… Demand Side Response is a competitive resource that can … This paper describes the use of heat pumps and fridges to … demand side response from the aggregation of heat pumps …,https://www.sciencedirect.com/science/article/pii/S0306261918304537,,0,"heat pump, demand side management"
Demand side management through home area network systems,40,2018.0,"… The most often used loads are thermostat controlled types such as ACs, heat pumps, water … For the purposes of demand management, the two other groups are suitable devices. They …",https://www.sciencedirect.com/science/article/pii/S0142061517320458,,0,"heat pump, demand side management"
Contributions of heat pumps to demand response: A case study of a plus-energy dwelling,60,2018.0,… during peak periods through Demand Side Management (DSM) and control systems. As a by-product there may exist significant economic gains if the adequate strategies are followed. …,https://www.sciencedirect.com/science/article/pii/S0306261918301004,,0,"heat pump, demand side management"
Demand side management in industry: necessary for a sustainable energy system or a backward step in terms of improving efficiency?,20,2018.0,"… timeframe but also on the temperature, which is an important exogenous parameter for appliances eg cold stores or heat pumps. However, this study was published approximately ten …",https://epub.wupperinst.org/frontdoor/index/index/docId/6940,,0,"heat pump, demand side management"
Comparison of four rule-based demand response control algorithms in an electrically and heat pump-heated residential building,86,2018.0,… This study uses a ground source heat pump coupled with a two-storage tank (GSHP heating … heating system) to cover domestic hot water consumption and space heating demand …,https://www.sciencedirect.com/science/article/pii/S0306261917315258,,0,"heat pump, demand side management"
Home energy management system incorporating heat pump,3,2018.0,… heating and cooling in residential houses as they offer high efficiency power output and low CO2 emissions which significantly supports Demand Side Management (… heat pump control …,https://ieeexplore.ieee.org/abstract/document/8603562/,,0,"heat pump, demand side management"
Economic assessment of flexibility offered by an optimally controlled hybrid heat pump generator: a case study for residential building,9,2018.0,"… “Domestic demand-side management (DSM): Role of heat pumps and thermal energy storage (TES) systems.” Applied Thermal Engineering 51 (2013): 155–165, https://doi.org/10.1016/…",https://www.sciencedirect.com/science/article/pii/S1876610218302935,,0,"heat pump, demand side management"
Domestic demand-side response with heat pumps: controls and tariffs,56,2019.0,"… Demand shifting of domestic heat pump demand is modelled in a very simple manner, assuming the heat pump … of a new control system that aims to optimize heat pump operation, with …",https://www.tandfonline.com/doi/abs/10.1080/09613218.2018.1442775,,0,"heat pump, demand side management"
A high-resolution spatio-temporal energy demand simulation to explore the potential of heating demand side management with large-scale heat pump …,48,2019.0,… heating in the United Kingdom and to simulate heat pump related demand side management … in peak electricity heating load of −0.4 t– 21.5 GW for 50% heat pump uptake for space …,https://www.sciencedirect.com/science/article/pii/S0306261918318725,,0,"heat pump, demand side management"
"Demand side management analysis of a supermarket integrated HVAC, refrigeration and water loop heat pump system",29,2019.0,"… because of a high electricity demand, mainly due to refrigeration … loop heat pump (WLHP) system was analyzed according to a demand side management approach, adopting a demand …",https://www.sciencedirect.com/science/article/pii/S1359431118379080,,0,"heat pump, demand side management"
Heat demand peak shaving in urban integrated energy systems by demand side management-A techno-economic and environmental approach,43,2019.0,"… distributed heat pumps within a district heating network. The district heating scenario is found … Nevertheless, a moderate penetration of distributed heat pumps (around 20%) is shown to …",https://www.sciencedirect.com/science/article/pii/S0360544219315592,,0,"heat pump, demand side management"
Demand side management in district heating networks: A real application,67,2019.0,… heat produced by heat-only boilers is obtained. This work shows the potential of demand side management in … This is done by optimally rescheduling building heating systems. The best …,https://www.sciencedirect.com/science/article/pii/S036054421931014X,,0,"heat pump, demand side management"
Demand-Side-Management Potentials for Heat Pumps in Residential Buildings,2,2019.0,"… in turn can be solved with Demand-Side-Management. Heat pumps in single-family houses … Therefore, a designed control unit adapts the operation times of the heat pump according to …",https://publications.ibpsa.org/conference/paper/?id=bs2019_210758,,0,"heat pump, demand side management"
Demand side management in district heating systems by innovative control,44,2019.0,"… of demand side management (DSM), also called demand response or virtual storage. Demand side management … of the thermal request profiles of the buildings connected to a district …",https://www.sciencedirect.com/science/article/pii/S0360544219317311,,0,"heat pump, demand side management"
Designing an organizational system for economically sustainable demand-side management in district heating and cooling,37,2019.0,"… company started participating in the solution as a provider of geothermal heating. As such, heat pumps were utilized alongside the traditional heating method (district heating), making it …",https://www.sciencedirect.com/science/article/pii/S0959652619304962,,0,"heat pump, demand side management"
Demand response with heuristic control strategies for modulating heat pumps,39,2019.0,"… a heat pump for space heating in one building, which is powered by a wind turbine. A distributed demand side control … in three clusters depending on their control availability. When the …",https://www.sciencedirect.com/science/article/pii/S0306261918318270,,0,"heat pump, demand side management"
Combined heat and power dynamic economic dispatch with demand side management incorporating renewable energy sources and pumped hydro energy storage,26,2019.0,… for solving intricate actual world combined heat and power dynamic economic dispatch (CHPDED) problem with demand side management (DSM) incorporating renewable energy …,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/iet-gtd.2019.0216,,0,"heat pump, demand side management"
Autonomous demand side management of domestic hot water heaters,11,2019.0,"… heating elements are used, ie, no heat pumps or other heat … only DHWHs with resistive heating elements are considered, … to other applications like heat pump water heaters. In the …",https://www.researchgate.net/profile/Peter-Kepplinger/publication/332834319_Autonomous_Demand_Side_Management_of_Domestic_Hot_Water_Heaters/links/5ccc088d92851c3c2f81bc94/Autonomous-Demand-Side-Management-of-Domestic-Hot-Water-Heaters.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Peter-Kepplinger/publication/332834319_Autonomous_Demand_Side_Management_of_Domestic_Hot_Water_Heaters/links/5ccc088d92851c3c2f81bc94/Autonomous-Demand-Side-Management-of-Domestic-Hot-Water-Heaters.pdf,0,"heat pump, demand side management"
Building-to-grid flexibility: Modelling and assessment metrics for residential demand response from heat pump aggregations,122,2019.0,"… of space and water heating introduces highly flexible resources such as electric heat pumps. However, current methods for assessing aggregated demand side flexibility, particularly …",https://www.sciencedirect.com/science/article/pii/S0306261918316180,,0,"heat pump, demand side management"
Demand-side management study for cascade air-water heat pump coupled with thermal energy storage in the UK domestic sector,0,2019.0,… DSM of heat pumps with TES can bring to the built … Rule-based control DSM of heat pumps with TES using variable … induce reduced heat pump efficiency because the heat pumps tend …,https://pure.ulster.ac.uk/en/publications/demand-side-management-study-for-cascade-air-water-heat-pump-coup,,0,"heat pump, demand side management"
Techno-economic analysis of residential thermal flexibility for demand side management,1,2019.0,… Control Framework The baseline electricity consumption or heating pattern of the heat pump is determined by the control … This is the algorithm that decides when the heat pump is …,https://ieeexplore.ieee.org/abstract/document/8894816/,,0,"heat pump, demand side management"
Demand side flexibility from residential heating to absorb surplus renewables in low carbon futures,27,2019.0,"… Heat pumps and thermal storage tanks are used as instruments of demand side management. The energy system model optimises investment in generation, storage and transmission …",https://www.sciencedirect.com/science/article/pii/S0960148119301259,,0,"heat pump, demand side management"
State estimation of resistive domestic hot water heaters in arbitrary operation modes for demand side management,35,2019.0,… Utilizing domestic hot water heaters (DHWH) for demand side management (DSM) requires physical models of DHWH dynamic behavior. An ideal dynamic DHWH model is simple as …,https://www.sciencedirect.com/science/article/pii/S2451904918302518,,0,"heat pump, demand side management"
Optimization-based control concept with feed-in and demand peak shaving for a PV battery heat pump heat storage system,20,2019.0,"… Demand side management through heat pumps, thermal storage and battery storage to increase local self-consumption and grid compatibility of PV systems. In Proceedings of the IEEE …",https://www.mdpi.com/1996-1073/12/11/2098,,0,"heat pump, demand side management"
Home energy management system incorporating heat pump using real measured data,10,2019.0,"… the energy demand of the loads and the energy supply either from the … Demand Side Management (DSM), Heat Pumps (HP) and air conditioning systems are often utilised for heating …",https://www.mdpi.com/1424-8220/19/13/2937,,0,"heat pump, demand side management"
Heat consumption scenarios in the rural residential sector: The potential of heat pump-based demand-side management for sustainable heating,15,2020.0,"… heat pumps and … heating in rural settings. From a high-level perspective, this paper assesses the potential for electricity demand flexibility based on the use of individual heat pumps …",https://link.springer.com/article/10.1186/s13705-020-00271-4,,0,"heat pump, demand side management"
Demand Side Management of a pool of air source heat pumps for space heating and domestic hot water production in a residential district,57,2020.0,"… % when only space heating is considered, … management of the heat pumps can significantly contribute to reducing the issues linked to the extensive electrification of residential heating …",https://www.sciencedirect.com/science/article/pii/S0196890420309912,,0,"heat pump, demand side management"
… of thermal energy storage and heat pump parametrization for demand-side-management in a nearly-zero-energy-building using model predictive control,58,2020.0,… This paper analyses the impact of different heat storage sizes and heat pump powers on … -optimal operating cycles of the heat pump. The building’s heat demand is predicted with the …,https://www.sciencedirect.com/science/article/pii/S0378778820313086,,0,"heat pump, demand side management"
Load control by demand side management to support grid stability in building clusters,10,2020.0,… when only 50% of the buildings use heat pumps and demand side management is used. … a problem and 100% heat pump penetration is possible if demand side management is used. …,https://www.mdpi.com/1996-1073/13/19/5112,,0,"heat pump, demand side management"
Techno-economic analysis of demand side flexibility to enable the integration of distributed heat pumps within a Swedish neighborhood,35,2020.0,"… to switch from district heating to domestic heat pumps. Thus, technical concerns arise. … proposing demand side management solutions to unlock the integration of distributed heat pumps. …",https://www.sciencedirect.com/science/article/pii/S0360544220301195,,0,"heat pump, demand side management"
The Integration of Heat Pumps and Thermal Storage for Residential Demand Side Management,3,2020.0,… It is proposed that this demand side management can be achieved using thermal storage coupled with a heat pump to charge during off-peak periods and use the stored heating and …,https://repository.library.carleton.ca/concern/etds/zw12z6341,,0,"heat pump, demand side management"
Automated demand side management in buildings,11,2020.0,"… over a year, we discovered that the additional energy demand caused by the heat pump (to provide space heating and hot water) led to a considerable increase in overall electricity …",https://link.springer.com/chapter/10.1007/978-3-030-42726-9_3,,0,"heat pump, demand side management"
Non intrusive load monitoring for demand side management,13,2020.0,"… pumps are correctly monitored with very small errors. This is mostly due to the fact that heat pumps … Even with lower resolution heat pumps are monitored with minor errors, up to 6.8%. …",https://link.springer.com/article/10.1186/s42162-020-00128-2,,0,"heat pump, demand side management"
Demand side management of heat in smart homes: Living-lab experiments,58,2020.0,"… Additionally, the method proposed could be extended and applied to eg cooling systems or other forms of heating systems like heat pumps or direct electrical heating. Further, the …",https://www.sciencedirect.com/science/article/pii/S0360544220301006,,0,"heat pump, demand side management"
Promotion of Trombe wall through demand-side management,11,2020.0,"… for heating living rooms is split unit heat pump. For a room of the size considered in the present study, heat pumps with a heating … The power requirement for such a heat pump would be …",https://www.sciencedirect.com/science/article/pii/S0038092X20305788,,0,"heat pump, demand side management"
A modular high-resolution demand-side management model to quantify benefits of demand-flexibility in the residential sector,122,2020.0,"… manner, such as the inclusion of heat pumps or electric vehicles, in view of energy transitions envisioning the full electrification of the heating and transport sectors. The latter makes the …",https://www.sciencedirect.com/science/article/pii/S0196890419313469,,0,"heat pump, demand side management"
Comparison of the effects of industrial demand side management and other flexibilities on the performance of the energy system,16,2020.0,… Industrial demand-side management ranks as one of the most … of industrial demand-side management through the … (P2H) and large heat pumps are modelled for the supply in …,https://www.mdpi.com/1996-1073/13/17/4448,,0,"heat pump, demand side management"
"Predictive home energy management system with photovoltaic array, heat pump, and plug-in electric vehicle",112,2020.0,"… optimal trajectories of HEMS through demandside management (shiftable and nonshiftable … or cooling/heating of the building, while satisfying the PEV charging, home load demand and …",https://ieeexplore.ieee.org/abstract/document/8982073/,,0,"heat pump, demand side management"
"Cost–benefit analysis of a virtual power plant including solar PV, flow battery, heat pump, and demand management: A western australian case study",59,2020.0,"… The use of heat pumps for storing energy at the lower electricity price in the electricity … of heat pump HWS for the VPP operator and for the residence, in this project, a heat pump is …",https://www.mdpi.com/1996-1073/13/10/2614,,0,"heat pump, demand side management"
An optimal home energy management system for modulating heat pumps and photovoltaic systems,68,2020.0,"… Because our objective is to control the output of a heat pump in an integrated system, … of the floor-heating and hot-water demands in each month. The floor-heating demand is very high …",https://www.sciencedirect.com/science/article/pii/S0306261920311570,,0,"heat pump, demand side management"
Domestic Demand-Side Response: The Challenge for Heat Pumps in a Future UK—Decarbonised Heating Market,0,2020.0,… Demand-side management in its many shapes and forms becomes part of the solution. The thermal mass of buildings can be deployed to understand duration of off-times after a period …,https://link.springer.com/chapter/10.1007/978-3-030-18488-9_60,,0,"heat pump, demand side management"
Impact of DSM on energy management in a single-family house with a heat pump and photovoltaic installation,15,2020.0,"… of using a heat accumulator on the coefficient of performance of the heat pump, the self-… Comparative calculations were made, with the demand-side management (DSM) active on …",https://www.mdpi.com/1996-1073/13/20/5476,,0,"heat pump, demand side management"
Heterogeneity of UK residential heat demand and its impact on the value case for heat pumps,20,2020.0,"… be made independently from potential wider-scale supply-side transitions. This means that the ‘… and the supply side, but in reality, the local system planner only has control over their …",https://www.sciencedirect.com/science/article/pii/S0301421520303323,,0,"heat pump, demand side management"
Optimal design and model predictive control of standalone HRES: A real case study for residential demand side management,111,2020.0,… An inner control loop is considered as the main control of DGs to regulate the voltage/frequency in MGs under varying load demand and intermittent DGs. The droop control is often …,https://ieeexplore.ieee.org/abstract/document/8986567/,,0,"heat pump, demand side management"
Residential demand-side management using integrated solar-powered heat pump and thermal storage,37,2021.0,"… hot water, heating and cooling system, which features a heat pump combined with thermal … used to simulate the solar system export, heat pump demand, and thermal storage system …",https://www.sciencedirect.com/science/article/pii/S0378778821005181,,0,"heat pump, demand side management"
Demand response and other demand side management techniques for district heating: A review,164,2021.0,… The benefits that can be obtained are both economical and environmental since both larger income from selling electricity or heat pumps adoption [49] and a highest rate of waste heat …,https://www.sciencedirect.com/science/article/pii/S0360544220325470,,0,"heat pump, demand side management"
Demand side management based power-to-heat and power-to-gas optimization strategies for pv and wind self-consumption in a residential building cluster,13,2021.0,"… Within this work, we present a novel optimization approach for heat pump operation with the aim to counteract the volatility and enable a higher usage of RES. For this purpose, a …",https://www.mdpi.com/1996-1073/14/20/6712,,0,"heat pump, demand side management"
Seasonal storage and demand side management in district heating systems with demand uncertainty,46,2021.0,"… The fourth term is the cost associated with TES operations, while the two last terms are the electricity cost for heat pumps connected to DHW supply and uncontrollable technologies, …",https://www.sciencedirect.com/science/article/pii/S0306261920317645,,0,"heat pump, demand side management"
